 num     #instances         #bytes  class name (module)
 926:             4            160  org.apache.commons.beanutils.converters.ShortConverter
 927:             4            160  org.apache.logging.log4j.core.config.Node
 928:             5            160  org.apache.logging.log4j.core.pattern.DatePatternConverter$CachedTime
 929:             4            160  org.eclipse.jetty.webapp.WebInfConfiguration
 930:             5            160  sun.util.locale.provider.LocaleProviderAdapter$Type (java.base@11.0.8)
 931:            10            160  sun.util.logging.internal.LoggingProviderImpl$JULWrapper (java.logging@11.0.8)
 932:             1            152  [Lorg.apache.activemq.artemis.core.management.impl.view.QueueField;
 933:             1            152  com.sun.org.apache.xerces.internal.impl.XMLEntityManager (java.xml@11.0.8)
 934:             1            144  [Ljava.lang.invoke.VarHandle$AccessMode; (java.base@11.0.8)
 935:             6            144  com.sun.org.apache.xerces.internal.util.Status (java.xml@11.0.8)
 936:             6            144  io.netty.channel.SucceededChannelFuture
 937:             6            144  io.netty.channel.WriteBufferWaterMark
 938:             6            144  io.netty.channel.kqueue.BsdSocket
 939:             3            144  io.netty.util.collection.LongObjectHashMap
 940:             6            144  java.lang.NamedPackage (java.base@11.0.8)
 941:             6            144  java.lang.StringBuilder (java.base@11.0.8)
 942:             6            144  java.lang.StringCoding$Result (java.base@11.0.8)
 943:             6            144  java.lang.Thread$State (java.base@11.0.8)
 944:             3            144  java.lang.ThreadGroup (java.base@11.0.8)
 945:             6            144  java.lang.invoke.StringConcatFactory$Strategy (java.base@11.0.8)
 946:             3            144  java.time.temporal.JulianFields$Field (java.base@11.0.8)
 947:             9            144  java.util.Hashtable$EntrySet (java.base@11.0.8)
 948:             3            144  java.util.concurrent.ConcurrentSkipListMap (java.base@11.0.8)
 949:             6            144  javax.xml.datatype.DatatypeConstants$Field (java.xml@11.0.8)
 950:             6            144  jdk.internal.perf.PerfCounter (java.base@11.0.8)
 951:             6            144  org.apache.activemq.artemis.api.core.SimpleString$StringSimpleStringPool
 952:             6            144  org.apache.activemq.artemis.commons.shaded.johnzon.core.JsonStringImpl
 953:             3            144  org.apache.activemq.artemis.core.paging.cursor.impl.PageSubscriptionImpl$CursorIterator
 954:             9            144  org.apache.activemq.artemis.core.persistence.impl.journal.AbstractJournalStorageManager$$Lambda$444/0x0000000800632040
 955:             3            144  org.apache.activemq.artemis.core.postoffice.QueueInfo
 956:             3            144  org.apache.activemq.artemis.core.postoffice.impl.BindingsImpl
 957:             2            144  org.apache.activemq.artemis.core.protocol.mqtt.MQTTProtocolManager
 958:             3            144  org.apache.activemq.artemis.core.protocol.stomp.StompProtocolManager
 959:             2            144  org.apache.activemq.artemis.core.server.impl.RoutingContextImpl
 960:             6            144  org.apache.activemq.artemis.core.transaction.Transaction$State
 961:             6            144  org.apache.activemq.artemis.protocol.amqp.util.TLSEncode$EncoderDecoderPair
 962:             9            144  org.apache.activemq.artemis.utils.actors.HandlerBase$Counter
 963:             6            144  org.apache.commons.beanutils.BeanIntrospectionData
 964:             3            144  org.apache.commons.beanutils.converters.DateConverter
 965:             6            144  org.apache.logging.log4j.core.LifeCycle$State
 966:             9            144  org.apache.logging.log4j.core.impl.ThreadContextDataInjector$ForDefaultThreadContextMap
 967:             9            144  org.apache.logging.log4j.core.lookup.JmxRuntimeInputArgumentsLookup
 968:             9            144  org.apache.logging.log4j.core.lookup.MapLookup
 969:             6            144  org.eclipse.jetty.http.pathmap.PathSpecGroup
 970:             6            144  org.eclipse.jetty.io.ManagedSelector$SelectorProducer
 971:             6            144  org.eclipse.jetty.security.RoleInfo
 972:             6            144  org.eclipse.jetty.util.statistic.CounterStatistic
 973:             3            144  org.eclipse.jetty.webapp.DefaultsDescriptor
 974:             3            144  org.eclipse.jetty.webapp.WebDescriptor
 975:             1            136  [Lcom.sun.org.apache.xerces.internal.impl.dv.xs.TypeValidator; (java.xml@11.0.8)
 976:             4            136  [Ljava.lang.CharSequence; (java.base@11.0.8)
 977:             1            136  [Ljava.time.temporal.ChronoField; (java.base@11.0.8)
 978:             4            136  [Lsun.invoke.util.ValueConversions$WrapperCache; (java.base@11.0.8)
 979:             1            136  org.apache.activemq.artemis.core.persistence.impl.journal.JournalStorageManager
 980:             1            136  org.apache.activemq.artemis.core.protocol.openwire.OpenWireProtocolManager
 981:             1            136  org.apache.logging.log4j.core.config.NullConfiguration
 982:             2            128  [Lcom.sun.beans.util.Cache$CacheEntry; (java.desktop@11.0.8)
 983:             2            128  [Ljava.time.Month; (java.base@11.0.8)
 984:             1            128  [Lorg.apache.activemq.artemis.api.core.management.CoreNotificationType;
 985:             8            128  [Lorg.apache.logging.log4j.core.config.AppenderRef;
 986:             3            128  [Lorg.apache.logging.log4j.core.pattern.PatternFormatter;
 987:             8            128  com.google.common.cache.LocalCache$AccessQueue
 988:             8            128  com.google.common.cache.LocalCache$WriteQueue
 989:             4            128  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$ArrayMapping (java.management@11.0.8)
 990:             2            128  com.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression (java.xml@11.0.8)
 991:             2            128  java.io.ExpiringCache$1 (java.base@11.0.8)
 992:             8            128  java.net.InetSocketAddress (java.base@11.0.8)
 993:             4            128  java.util.Collections$SynchronizedMap (java.base@11.0.8)
 994:             8            128  java.util.Collections$UnmodifiableMap$UnmodifiableEntrySet (java.base@11.0.8)
 995:             4            128  java.util.concurrent.Semaphore$NonfairSync (java.base@11.0.8)
 996:             4            128  java.util.concurrent.SynchronousQueue (java.base@11.0.8)
 997:             8            128  java.util.concurrent.atomic.AtomicReferenceArray (java.base@11.0.8)
 998:             2            128  org.apache.activemq.artemis.core.protocol.core.ServerSessionPacketHandler
 999:             8            128  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap
1000:             4            128  org.apache.commons.beanutils.converters.BooleanConverter
1001:             2            128  org.apache.logging.log4j.core.appender.RollingFileAppender
1002:             2            128  org.apache.logging.log4j.core.appender.rolling.PatternProcessor
1003:             8            128  org.apache.logging.log4j.core.lookup.ContextMapLookup
1004:             8            128  org.apache.logging.log4j.core.lookup.DateLookup
1005:             8            128  org.apache.logging.log4j.core.lookup.EnvironmentLookup
1006:             8            128  org.apache.logging.log4j.core.lookup.EventLookup
1007:             8            128  org.apache.logging.log4j.core.lookup.JavaLookup
1008:             8            128  org.apache.logging.log4j.core.lookup.Log4jLookup
1009:             8            128  org.apache.logging.log4j.core.lookup.LowerLookup
1010:             8            128  org.apache.logging.log4j.core.lookup.MainMapLookup
1011:             8            128  org.apache.logging.log4j.core.lookup.MarkerLookup
1012:             8            128  org.apache.logging.log4j.core.lookup.ResourceBundleLookup
1013:             8            128  org.apache.logging.log4j.core.lookup.StructuredDataLookup
1014:             8            128  org.apache.logging.log4j.core.lookup.UpperLookup
1015:             2            128  org.apache.logging.log4j.core.util.CronExpression
1016:             4            128  org.apache.logging.log4j.core.util.Log4jThreadFactory
1017:             8            128  org.apache.qpid.proton.codec.ByteType
1018:             8            128  org.apache.qpid.proton.codec.CharacterType
1019:             8            128  org.apache.qpid.proton.codec.Decimal128Type
1020:             8            128  org.apache.qpid.proton.codec.Decimal32Type
1021:             8            128  org.apache.qpid.proton.codec.Decimal64Type
1022:             8            128  org.apache.qpid.proton.codec.DoubleType
1023:             8            128  org.apache.qpid.proton.codec.FloatType
1024:             8            128  org.apache.qpid.proton.codec.NullType
1025:             8            128  org.apache.qpid.proton.codec.ShortType
1026:             8            128  org.apache.qpid.proton.codec.SymbolType$1
1027:             8            128  org.apache.qpid.proton.codec.TimestampType
1028:             8            128  org.apache.qpid.proton.codec.UUIDType
1029:             8            128  org.apache.qpid.proton.codec.UnsignedByteType
1030:             8            128  org.apache.qpid.proton.codec.UnsignedShortType
1031:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAcceptedType
1032:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAmqpSequenceType
1033:             8            128  org.apache.qpid.proton.codec.messaging.FastPathAmqpValueType
1034:             8            128  org.apache.qpid.proton.codec.messaging.FastPathDataType
1035:             8            128  org.apache.qpid.proton.codec.messaging.FastPathFooterType
1036:             8            128  org.apache.qpid.proton.codec.messaging.FastPathHeaderType
1037:             8            128  org.apache.qpid.proton.codec.messaging.FastPathPropertiesType
1038:             8            128  org.apache.qpid.proton.codec.transport.FastPathDispositionType
1039:             8            128  org.apache.qpid.proton.codec.transport.FastPathFlowType
1040:             8            128  org.apache.qpid.proton.codec.transport.FastPathTransferType
1041:             4            128  org.eclipse.jetty.http.HttpScheme
1042:             8            128  org.eclipse.jetty.servlet.ServletHolder$NotAsync
1043:             4            128  org.eclipse.jetty.webapp.FragmentConfiguration
1044:             4            128  org.eclipse.jetty.webapp.JettyWebXmlConfiguration
1045:             4            128  org.eclipse.jetty.webapp.MetaInfConfiguration
1046:             4            128  org.eclipse.jetty.webapp.WebAppConfiguration
1047:             4            128  org.eclipse.jetty.webapp.WebXmlConfiguration
1048:             8            128  sun.nio.ch.FileDispatcherImpl (java.base@11.0.8)
1049:             3            120  [Ljava.lang.invoke.LambdaForm$BasicType; (java.base@11.0.8)
1050:             5            120  com.sun.org.apache.xerces.internal.impl.xs.traversers.LargeContainer (java.xml@11.0.8)
1051:             1            120  com.sun.org.apache.xerces.internal.jaxp.SAXParserImpl$JAXPSAXParser (java.xml@11.0.8)
1052:             5            120  com.sun.org.apache.xerces.internal.util.PropertyState (java.xml@11.0.8)
1053:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State (java.xml@11.0.8)
1054:             5            120  com.sun.org.apache.xerces.internal.utils.XMLSecurityPropertyManager$State (java.xml@11.0.8)
1055:             5            120  io.airlift.airline.Context
1056:             5            120  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1057:             5            120  io.netty.channel.ServerChannelRecvByteBufAllocator
1058:             5            120  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
1059:             3            120  java.io.BufferedInputStream (java.base@11.0.8)
1060:             3            120  java.io.FileInputStream (java.base@11.0.8)
1061:             5            120  java.lang.ClassValue$Version (java.base@11.0.8)
1062:             3            120  java.lang.WeakPairMap$Pair$Weak (java.base@11.0.8)
1063:             5            120  java.net.InterfaceAddress (java.base@11.0.8)
1064:             5            120  java.time.format.SignStyle (java.base@11.0.8)
1065:             3            120  java.util.PropertyResourceBundle (java.base@11.0.8)
1066:             5            120  java.util.stream.StreamOpFlag$Type (java.base@11.0.8)
1067:             5            120  javax.servlet.DispatcherType
1068:             5            120  javax.servlet.http.MappingMatch
1069:             5            120  javax.xml.catalog.CatalogFeatures$State (java.xml@11.0.8)
1070:             1            120  jdk.internal.loader.ClassLoaders$AppClassLoader (java.base@11.0.8)
1071:             5            120  jdk.internal.math.FloatingDecimal$PreparedASCIIToBinaryBuffer (java.base@11.0.8)
1072:             5            120  jdk.net.ExtendedSocketOptions$ExtSocketOption (jdk.net@11.0.8)
1073:             5            120  jdk.xml.internal.JdkXmlFeatures$State (java.xml@11.0.8)
1074:             5            120  org.apache.activemq.artemis.core.journal.Journal$JournalState
1075:             5            120  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor$4
1076:             3            120  org.apache.activemq.artemis.core.server.management.JMXAccessControlList$Access
1077:             5            120  org.apache.logging.log4j.core.config.AppenderRef
1078:             3            120  org.apache.logging.log4j.core.config.ConfigurationSource
1079:             3            120  org.apache.logging.log4j.core.pattern.DatePatternConverter$FixedFormatter
1080:             3            120  org.apache.logging.log4j.core.pattern.ExtendedThrowablePatternConverter
1081:             5            120  org.apache.logging.log4j.core.pattern.PatternParser$ParserState
1082:             5            120  org.apache.qpid.proton.amqp.security.SaslCode
1083:             5            120  org.apache.qpid.proton.engine.Sasl$SaslState
1084:             5            120  org.eclipse.jetty.http.HttpCompliance
1085:             3            120  org.eclipse.jetty.http.MetaData$Response
1086:             1            120  org.eclipse.jetty.server.HttpConfiguration
1087:             3            120  org.eclipse.jetty.server.SymlinkAllowedResourceAliasChecker
1088:             5            120  org.eclipse.jetty.server.handler.ContextHandler$Availability
1089:             5            120  org.eclipse.jetty.util.component.AbstractLifeCycle$State
1090:             1            120  org.eclipse.jetty.util.thread.QueuedThreadPool
1091:             3            120  org.eclipse.jetty.webapp.StandardDescriptorProcessor
1092:             3            120  org.eclipse.jetty.webapp.WebAppContext$Context
1093:             2            112  [Ljava.nio.file.attribute.PosixFilePermission; (java.base@11.0.8)
1094:             1            112  [Ljava.time.LocalTime; (java.base@11.0.8)
1095:             2            112  [Lorg.apache.activemq.artemis.commons.shaded.json.stream.JsonParser$Event;
1096:             5            112  [Lorg.apache.logging.log4j.core.config.AppenderControl;
1097:             1            112  io.netty.channel.kqueue.KQueueSocketChannel
1098:             7            112  java.lang.Float (java.base@11.0.8)
1099:             2            112  java.lang.invoke.BoundMethodHandle$Species_LLLLLII (java.base@11.0.8)
1100:             2            112  java.nio.DirectIntBufferRU (java.base@11.0.8)
1101:             7            112  java.util.TreeMap$EntrySet (java.base@11.0.8)
1102:             7            112  java.util.TreeMap$Values (java.base@11.0.8)
1103:             7            112  jdk.internal.loader.ClassLoaderValue (java.base@11.0.8)
1104:             1            112  jdk.internal.loader.ClassLoaders$BootClassLoader (java.base@11.0.8)
1105:             1            112  jdk.internal.loader.ClassLoaders$PlatformClassLoader (java.base@11.0.8)
1106:             2            112  org.apache.activemq.artemis.core.settings.impl.HierarchicalObjectRepository
1107:             2            112  org.apache.activemq.artemis.spi.core.security.jaas.ReloadableProperties
1108:             2            112  org.apache.activemq.artemis.spi.core.security.jaas.ReloadableProperties$1
1109:             2            112  org.apache.activemq.artemis.utils.ActiveMQThreadPoolExecutor$ThreadPoolQueue
1110:             7            112  org.apache.qpid.proton.codec.ReadableBuffer$ByteBufferReader
1111:             4            104  [Ljava.net.InetAddress; (java.base@11.0.8)
1112:             5            104  [Ljava.nio.file.LinkOption; (java.base@11.0.8)
1113:             1            104  [Lorg.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat;
1114:             1            104  java.net.URLClassLoader (java.base@11.0.8)
1115:             1            104  org.apache.activemq.artemis.core.paging.cursor.PagedReferenceImpl
1116:             1            104  org.apache.activemq.artemis.core.protocol.core.impl.RemotingConnectionImpl
1117:             1            104  org.apache.activemq.artemis.core.server.impl.FileLockNodeManager
1118:             1            104  sun.security.jca.ProviderList$1 (java.base@11.0.8)
1119:             1            104  sun.security.provider.Sun (java.base@11.0.8)
1120:             2             96  [Lcom.google.common.cache.LocalCache$EntryFactory;
1121:             1             96  [Lcom.sun.org.apache.xerces.internal.impl.xpath.regex.RegularExpression; (java.xml@11.0.8)
1122:             2             96  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$State; (java.xml@11.0.8)
1123:             5             96  [Ljava.lang.StackTraceElement; (java.base@11.0.8)
1124:             2             96  [Ljava.time.DayOfWeek; (java.base@11.0.8)
1125:             2             96  [Lorg.apache.activemq.artemis.json.JsonValue$ValueType;
1126:             4             96  [Lorg.apache.logging.log4j.Marker;
1127:             3             96  [Lorg.apache.logging.log4j.core.util.datetime.FastDatePrinter$Rule;
1128:             2             96  [Lorg.apache.logging.log4j.spi.StandardLevel;
1129:             2             96  [Lorg.eclipse.jetty.http.HttpCompliance$Violation;
1130:             1             96  [Lorg.eclipse.jetty.http.MimeTypes$Type;
1131:             3             96  [Lsun.nio.fs.NativeBuffer; (java.base@11.0.8)
1132:             1             96  [[J (java.base@11.0.8)
1133:             4             96  com.google.common.base.AbstractIterator$State
1134:             6             96  com.google.common.cache.LocalCache$StrongValueReference
1135:             4             96  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor$ListenerWrapper (java.management@11.0.8)
1136:             3             96  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$EnumMapping (java.management@11.0.8)
1137:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$MBeanInfoMap (java.management@11.0.8)
1138:             2             96  com.sun.jmx.mbeanserver.MBeanIntrospector$PerInterfaceMap (java.management@11.0.8)
1139:             2             96  com.sun.management.internal.GarbageCollectorExtImpl (jdk.management@11.0.8)
1140:             1             96  com.sun.org.apache.xerces.internal.impl.dtd.XMLDTDProcessor (java.xml@11.0.8)
1141:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$ParenToken (java.xml@11.0.8)
1142:             4             96  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token$UnionToken (java.xml@11.0.8)
1143:             3             96  com.sun.org.apache.xerces.internal.util.XMLResourceIdentifierImpl (java.xml@11.0.8)
1144:             3             96  com.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap (java.xml@11.0.8)
1145:             6             96  io.netty.channel.VoidChannelPromise$1
1146:             6             96  io.netty.channel.kqueue.AbstractKQueueChannel$AbstractKQueueUnsafe$1
1147:             4             96  io.netty.util.Recycler$2
1148:             4             96  io.netty.util.ResourceLeakDetector$Level
1149:             3             96  java.lang.Runtime$Version (java.base@11.0.8)
1150:             3             96  java.lang.WeakPairMap$Pair$Weak$1 (java.base@11.0.8)
1151:             2             96  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@11.0.8)
1152:             3             96  java.lang.invoke.SimpleMethodHandle (java.base@11.0.8)
1153:             4             96  java.lang.module.ModuleDescriptor$Modifier (java.base@11.0.8)
1154:             4             96  java.lang.module.ModuleDescriptor$Opens (java.base@11.0.8)
1155:             4             96  java.lang.module.ModuleDescriptor$Requires$Modifier (java.base@11.0.8)
1156:             4             96  java.math.MathContext (java.base@11.0.8)
1157:             2             96  java.net.NetworkInterface (java.base@11.0.8)
1158:             1             96  java.net.SocksSocketImpl (java.base@11.0.8)
1159:             6             96  java.nio.channels.spi.AbstractInterruptibleChannel$1 (java.base@11.0.8)
1160:             6             96  java.nio.channels.spi.AbstractSelector$1 (java.base@11.0.8)
1161:             3             96  java.nio.file.attribute.FileTime (java.base@11.0.8)
1162:             4             96  java.time.format.DateTimeFormatterBuilder$OffsetIdPrinterParser (java.base@11.0.8)
1163:             4             96  java.time.format.DateTimeFormatterBuilder$SettingsParser (java.base@11.0.8)
1164:             2             96  java.time.zone.ZoneOffsetTransitionRule (java.base@11.0.8)
1165:             6             96  java.util.Comparator$$Lambda$149/0x00000008002c0c40 (java.base@11.0.8)
1166:             3             96  java.util.Stack (java.base@11.0.8)
1167:             2             96  java.util.concurrent.locks.ReentrantReadWriteLock$FairSync (java.base@11.0.8)
1168:             6             96  java.util.regex.Pattern$CharPredicate$$Lambda$27/0x0000000800126040 (java.base@11.0.8)
1169:             4             96  java.util.regex.Pattern$Qtype (java.base@11.0.8)
1170:             3             96  java.util.stream.Collectors$CollectorImpl (java.base@11.0.8)
1171:             4             96  java.util.stream.StreamShape (java.base@11.0.8)
1172:             4             96  javax.management.NotificationBroadcasterSupport$ListenerInfo (java.management@11.0.8)
1173:             4             96  javax.xml.bind.annotation.XmlAccessType
1174:             1             96  jdk.internal.jimage.ImageReader$SharedImageReader (java.base@11.0.8)
1175:             4             96  jdk.internal.loader.URLClassPath$FileLoader (java.base@11.0.8)
1176:             4             96  jdk.internal.logger.BootstrapLogger$LoggingBackend (java.base@11.0.8)
1177:             1             96  org.apache.activemq.artemis.cli.commands.Run
1178:             3             96  org.apache.activemq.artemis.core.config.WildcardConfiguration
1179:             3             96  org.apache.activemq.artemis.core.paging.cursor.impl.PageCursorProviderImpl
1180:             1             96  org.apache.activemq.artemis.core.paging.impl.PagingManagerImpl
1181:             4             96  org.apache.activemq.artemis.core.postoffice.RoutingStatus
1182:             3             96  org.apache.activemq.artemis.core.postoffice.impl.AddressImpl
1183:             3             96  org.apache.activemq.artemis.core.postoffice.impl.LocalQueueBinding
1184:             2             96  org.apache.activemq.artemis.core.protocol.hornetq.HornetQProtocolManager
1185:             1             96  org.apache.activemq.artemis.core.remoting.impl.netty.ActiveMQFrameDecoder2
1186:             1             96  org.apache.activemq.artemis.core.remoting.server.impl.RemotingServiceImpl
1187:             4             96  org.apache.activemq.artemis.core.server.ActiveMQServer$SERVER_STATE
1188:             4             96  org.apache.activemq.artemis.core.server.ComponentConfigurationRoutingType
1189:             4             96  org.apache.activemq.artemis.core.server.cluster.ClusterManager$State
1190:             4             96  org.apache.activemq.artemis.core.server.cluster.impl.MessageLoadBalancingType
1191:             4             96  org.apache.activemq.artemis.core.server.federation.FederationManager$State
1192:             4             96  org.apache.activemq.artemis.core.server.impl.AckReason
1193:             3             96  org.apache.activemq.artemis.core.server.impl.QueueManagerImpl
1194:             3             96  org.apache.activemq.artemis.core.server.impl.ScheduledDeliveryHandlerImpl
1195:             4             96  org.apache.activemq.artemis.core.settings.impl.AddressFullMessagePolicy
1196:             4             96  org.apache.activemq.artemis.core.settings.impl.SlowConsumerThresholdMeasurementUnit
1197:             4             96  org.apache.activemq.artemis.utils.UTF8Util$StringUtilBuffer
1198:             3             96  org.apache.activemq.artemis.utils.collections.PriorityLinkedListImpl
1199:             4             96  org.apache.activemq.artemis.utils.pools.MpscPool
1200:             4             96  org.apache.commons.beanutils.converters.CharacterConverter
1201:             2             96  org.apache.commons.beanutils.converters.SqlDateConverter
1202:             2             96  org.apache.commons.beanutils.converters.SqlTimeConverter
1203:             2             96  org.apache.commons.beanutils.converters.SqlTimestampConverter
1204:             3             96  org.apache.logging.log4j.core.appender.DefaultErrorHandler
1205:             2             96  org.apache.logging.log4j.core.appender.rolling.RollingFileManager$EmptyQueue
1206:             3             96  org.apache.logging.log4j.core.layout.StringBuilderEncoder
1207:             2             96  org.apache.logging.log4j.core.lookup.RuntimeStrSubstitutor
1208:             3             96  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedTimeZoneFormat
1209:             4             96  org.apache.qpid.proton.amqp.messaging.TerminusExpiryPolicy
1210:             6             96  org.eclipse.jetty.io.ManagedSelector$$Lambda$382/0x000000080055e440
1211:             3             96  org.eclipse.jetty.server.session.SessionContext
1212:             4             96  org.eclipse.jetty.servlet.Source$Origin
1213:             4             96  org.eclipse.jetty.util.Pool$StrategyType
1214:             4             96  org.eclipse.jetty.util.component.ContainerLifeCycle$Managed
1215:             6             96  org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy$$Lambda$381/0x000000080055ec40
1216:             4             96  org.eclipse.jetty.util.thread.strategy.AdaptiveExecutionStrategy$SubStrategy
1217:             4             96  org.jolokia.backend.MBeanServerHandler$MBeanHandle
1218:             3             96  sun.nio.ch.FileKey (java.base@11.0.8)
1219:             1             96  sun.nio.ch.ServerSocketChannelImpl (java.base@11.0.8)
1220:             6             96  sun.nio.ch.Util$2 (java.base@11.0.8)
1221:             2             96  sun.nio.cs.StreamEncoder (java.base@11.0.8)
1222:             3             96  sun.nio.fs.NativeBuffer (java.base@11.0.8)
1223:             3             96  sun.util.locale.provider.LocaleResources (java.base@11.0.8)
1224:             4             88  [Lorg.apache.activemq.artemis.core.postoffice.Binding;
1225:             2             88  [Lsun.security.jca.ProviderConfig; (java.base@11.0.8)
1226:             1             88  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLLLII (java.base@11.0.8)
1227:             1             88  org.apache.activemq.artemis.core.postoffice.impl.PostOfficeImpl
1228:             1             88  org.apache.activemq.artemis.core.server.NetworkHealthCheck
1229:             1             88  org.apache.activemq.artemis.core.server.management.impl.ManagementServiceImpl
1230:             1             88  org.apache.activemq.artemis.dto.WebServerDTO
1231:             1             88  org.eclipse.jetty.server.Server
1232:             2             80  [Lcom.sun.org.apache.xerces.internal.util.XMLAttributesImpl$Attribute; (java.xml@11.0.8)
1233:             2             80  [Lcom.sun.xml.bind.v2.model.impl.ClassInfoImpl$SecondaryAnnotation;
1234:             1             80  [Lcom.sun.xml.bind.v2.util.QNameMap$Entry;
1235:             2             80  [Lio.netty.util.internal.PriorityQueueNode;
1236:             1             80  [Ljava.time.temporal.ChronoUnit; (java.base@11.0.8)
1237:             2             80  [Ljava.util.stream.StreamOpFlag$Type; (java.base@11.0.8)
1238:             2             80  [Ljavax.servlet.DispatcherType;
1239:             1             80  [Lorg.apache.qpid.proton.engine.impl.FrameParser$State;
1240:             1             80  [Lorg.apache.qpid.proton.engine.impl.SaslFrameParser$State;
1241:             2             80  [Lorg.eclipse.jetty.http.UriCompliance$Violation;
1242:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping (java.management@11.0.8)
1243:             2             80  com.sun.org.apache.xerces.internal.impl.dtd.XMLEntityDecl (java.xml@11.0.8)
1244:             2             80  com.sun.org.apache.xerces.internal.impl.dtd.XMLSimpleType (java.xml@11.0.8)
1245:             2             80  com.sun.org.apache.xerces.internal.impl.xs.XSParticleDecl (java.xml@11.0.8)
1246:             5             80  com.sun.proxy.$Proxy0
1247:             5             80  com.sun.proxy.$Proxy19
1248:             5             80  com.sun.proxy.$Proxy21
1249:             5             80  com.sun.proxy.$Proxy22
1250:             5             80  com.sun.proxy.$Proxy24
1251:             5             80  com.sun.proxy.$Proxy28
1252:             5             80  io.netty.bootstrap.ServerBootstrapConfig
1253:             5             80  io.netty.channel.ReflectiveChannelFactory
1254:             2             80  io.netty.channel.kqueue.KQueueRecvByteAllocatorHandle
1255:             5             80  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1256:             5             80  io.netty.util.concurrent.ThreadPerTaskExecutor
1257:             2             80  java.io.BufferedWriter (java.base@11.0.8)
1258:             2             80  java.io.ExpiringCache (java.base@11.0.8)
1259:             2             80  java.io.PrintStream (java.base@11.0.8)
1260:             5             80  java.lang.ClassValue$Identity (java.base@11.0.8)
1261:             2             80  java.lang.ModuleLayer (java.base@11.0.8)
1262:             2             80  java.lang.VirtualMachineError (java.base@11.0.8)
1263:             1             80  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLLIIL (java.base@11.0.8)
1264:             2             80  java.lang.module.Configuration (java.base@11.0.8)
1265:             2             80  java.net.InetAddress$CachedAddresses (java.base@11.0.8)
1266:             2             80  java.util.Locale$Category (java.base@11.0.8)
1267:             2             80  java.util.concurrent.LinkedBlockingDeque (java.base@11.0.8)
1268:             2             80  jdk.internal.math.FloatingDecimal$BinaryToASCIIBuffer (java.base@11.0.8)
1269:             2             80  org.apache.activemq.artemis.commons.shaded.johnzon.core.JsonParserFactoryImpl
1270:             1             80  org.apache.activemq.artemis.core.io.buffer.TimedBuffer
1271:             2             80  org.apache.activemq.artemis.core.journal.impl.TransactionCallback
1272:             2             80  org.apache.activemq.artemis.core.protocol.core.impl.CoreProtocolManager$LocalChannelHandler
1273:             2             80  org.apache.activemq.artemis.core.protocol.core.impl.CoreSessionCallback
1274:             2             80  org.apache.activemq.artemis.core.protocol.core.impl.wireformat.NullResponseMessage_V2
1275:             5             80  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptorFactory
1276:             5             80  org.apache.activemq.artemis.core.remoting.server.impl.RemotingServiceImpl$DelegatingBufferHandler
1277:             1             80  org.apache.activemq.artemis.core.server.cluster.ClusterManager
1278:             1             80  org.apache.activemq.artemis.core.server.files.FileStoreMonitor
1279:             2             80  org.apache.activemq.artemis.core.server.reload.ReloadManagerImpl$ReloadRegistry
1280:             2             80  org.apache.activemq.artemis.utils.actors.Actor
1281:             2             80  org.apache.commons.beanutils.converters.BigDecimalConverter
1282:             2             80  org.apache.commons.beanutils.converters.BigIntegerConverter
1283:             2             80  org.apache.logging.log4j.core.appender.rolling.CronTriggeringPolicy
1284:             2             80  org.apache.logging.log4j.core.appender.rolling.DefaultRolloverStrategy
1285:             5             80  org.apache.logging.log4j.core.lookup.StrMatcher$CharMatcher
1286:             2             80  org.apache.logging.log4j.core.util.WatchManager
1287:             2             80  org.apache.logging.log4j.core.util.datetime.FastDateParser
1288:             5             80  org.apache.logging.log4j.core.util.datetime.FastDateParser$CopyQuotedStrategy
