 num     #instances         #bytes  class name (module)
  73:           288          13824  io.netty.buffer.PoolChunkList
  74:           842          13568  [Lorg.eclipse.jetty.xml.XmlParser$Attribute;
  75:           211          13504  java.util.zip.Inflater (java.base@11.0.8)
  76:           104          13312  sun.nio.fs.UnixFileAttributes (java.base@11.0.8)
  77:           533          12792  java.util.concurrent.CopyOnWriteArrayList (java.base@11.0.8)
  78:           396          12672  javax.management.MBeanAttributeInfo (java.management@11.0.8)
  79:            50          12576  [Lio.netty.buffer.PoolSubpage;
  80:           513          12304  [Ljava.lang.reflect.Constructor; (java.base@11.0.8)
  81:           319          12064  [Ljavax.management.MBeanParameterInfo; (java.management@11.0.8)
  82:           207          11592  java.beans.MethodDescriptor (java.desktop@11.0.8)
  83:           181          11584  io.netty.buffer.UnpooledUnsafeDirectByteBuf
  84:           360          11520  io.netty.channel.kqueue.KQueueEventArray
  85:           285          11400  java.lang.Package$VersionInfo (java.base@11.0.8)
  86:           348          11136  java.lang.Package (java.base@11.0.8)
  87:           456          10944  java.util.LinkedList$Node (java.base@11.0.8)
  88:           341          10912  jdk.internal.math.FDBigInteger (java.base@11.0.8)
  89:           336          10752  org.eclipse.jetty.webapp.MetaData$OriginInfo
  90:           223          10704  java.util.WeakHashMap (java.base@11.0.8)
  91:           249           9960  org.apache.logging.log4j.core.Logger
  92:           249           9960  org.apache.logging.log4j.core.Logger$PrivateConfig
  93:           616           9856  com.google.common.collect.SingletonImmutableList
  94:           407           9768  jdk.internal.reflect.NativeConstructorAccessorImpl (java.base@11.0.8)
  95:           385           9240  java.beans.MethodRef (java.desktop@11.0.8)
  96:           192           9216  java.nio.HeapByteBuffer (java.base@11.0.8)
  97:           128           9216  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap$Section
  98:           136           8768  [Ljava.util.Hashtable$Entry; (java.base@11.0.8)
  99:           180           8640  io.netty.channel.unix.IovArray
 100:           180           8640  io.netty.util.collection.IntObjectHashMap
 101:           358           8592  java.time.LocalDateTime (java.base@11.0.8)
 102:           267           8544  java.lang.ref.ReferenceQueue (java.base@11.0.8)
 103:           355           8520  java.lang.module.ModuleDescriptor$Exports (java.base@11.0.8)
 104:           262           8384  java.util.LinkedList (java.base@11.0.8)
 105:           338           8112  java.util.jar.Attributes$Name (java.base@11.0.8)
 106:           249           7968  org.apache.logging.slf4j.Log4jLogger
 107:           497           7952  java.util.LinkedHashMap$LinkedValues (java.base@11.0.8)
 108:            13           7824  [Lorg.eclipse.jetty.util.ArrayTrie$Node;
 109:            20           7680  org.apache.activemq.artemis.utils.ActiveMQThreadFactory$1
 110:            92           7360  java.net.URI (java.base@11.0.8)
 111:           100           7344  [Ljavax.management.MBeanAttributeInfo; (java.management@11.0.8)
 112:           227           7264  java.lang.invoke.BoundMethodHandle$Species_L (java.base@11.0.8)
 113:           153           7200  [Ljava.lang.reflect.Field; (java.base@11.0.8)
 114:           225           7200  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
 115:           128           7168  org.eclipse.jetty.io.ArrayRetainableByteBufferPool$Bucket
 116:            19           7144  java.lang.Thread (java.base@11.0.8)
 117:            40           7120  [Z (java.base@11.0.8)
 118:           294           7056  javax.management.ImmutableDescriptor (java.management@11.0.8)
 119:           438           7008  jdk.internal.reflect.DelegatingConstructorAccessorImpl (java.base@11.0.8)
 120:           291           6984  org.eclipse.jetty.util.TreeTrie
 121:           217           6944  sun.nio.fs.UnixPath (java.base@11.0.8)
 122:           172           6880  java.lang.invoke.BoundMethodHandle$Species_LL (java.base@11.0.8)
 123:           281           6744  java.util.ImmutableCollections$Set12 (java.base@11.0.8)
 124:           105           6720  java.util.jar.JarFile (java.base@11.0.8)
 125:           104           6656  java.util.zip.ZipFile$Source (java.base@11.0.8)
 126:           112           6504  [Ljava.lang.invoke.MethodHandle; (java.base@11.0.8)
 127:           116           6496  java.io.FileCleanable (java.base@11.0.8)
 128:           135           6480  java.util.Hashtable (java.base@11.0.8)
 129:            91           6440  [Ljavax.management.MBeanOperationInfo; (java.management@11.0.8)
 130:            89           6408  java.beans.PropertyDescriptor (java.desktop@11.0.8)
 131:           263           6312  java.lang.Long (java.base@11.0.8)
 132:           196           6272  io.netty.util.internal.LongAdderCounter
 133:           261           6264  java.lang.Class$AnnotationData (java.base@11.0.8)
 134:             6           6240  [Lorg.apache.qpid.proton.codec.PrimitiveTypeEncoding;
 135:           258           6192  org.apache.qpid.proton.amqp.UnsignedLong
 136:           256           6144  sun.reflect.generics.tree.SimpleClassTypeSignature (java.base@11.0.8)
 137:           251           6024  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 138:           251           6024  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 139:           250           6000  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@11.0.8)
 140:           107           5992  java.lang.Module (java.base@11.0.8)
 141:           185           5920  io.netty.util.concurrent.DefaultPromise
 142:           182           5824  java.util.concurrent.CountDownLatch$Sync (java.base@11.0.8)
 143:           117           5616  java.util.TreeMap (java.base@11.0.8)
 144:           233           5592  java.util.concurrent.atomic.AtomicLong (java.base@11.0.8)
 145:           226           5424  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@11.0.8)
 146:           225           5400  org.apache.logging.log4j.core.config.plugins.util.PluginType
 147:           111           5328  java.util.logging.LogManager$LoggerWeakRef (java.logging@11.0.8)
 148:           130           5200  org.eclipse.jetty.io.ByteBufferPool$Bucket
 149:           211           5064  java.util.zip.Inflater$InflaterZStreamRef (java.base@11.0.8)
 150:           105           5040  jdk.internal.loader.URLClassPath$JarLoader (java.base@11.0.8)
 151:           156           4992  io.netty.buffer.PoolThreadCache$SubPageMemoryRegionCache
 152:           153           4896  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@11.0.8)
 153:           256           4840  [Lsun.reflect.generics.tree.TypeArgument; (java.base@11.0.8)
 154:           121           4840  java.io.FileDescriptor (java.base@11.0.8)
 155:           200           4800  java.util.concurrent.ConcurrentLinkedQueue (java.base@11.0.8)
 156:           100           4800  javax.management.MBeanInfo (java.management@11.0.8)
 157:            74           4736  java.lang.invoke.BoundMethodHandle$Species_LLLLLLIIL (java.base@11.0.8)
 158:           294           4704  org.eclipse.jetty.util.thread.AutoLock
 159:           192           4608  com.sun.org.apache.xerces.internal.util.SymbolHash$Entry (java.xml@11.0.8)
 160:           144           4608  java.io.File (java.base@11.0.8)
 161:           114           4560  java.math.BigInteger (java.base@11.0.8)
 162:           110           4400  java.security.ProtectionDomain (java.base@11.0.8)
 163:           182           4368  java.time.LocalDate (java.base@11.0.8)
 164:           136           4352  org.eclipse.jetty.util.IncludeExcludeSet
 165:           180           4320  io.netty.channel.unix.FileDescriptor
 166:           180           4320  io.netty.util.internal.ThreadExecutorMap$1
 167:           108           4320  java.security.CodeSource (java.base@11.0.8)
 168:           269           4304  java.lang.ref.ReferenceQueue$Lock (java.base@11.0.8)
 169:           178           4272  java.util.ArrayDeque (java.base@11.0.8)
 170:           133           4256  java.lang.module.ModuleDescriptor$Requires (java.base@11.0.8)
 171:           266           4256  java.util.HashSet (java.base@11.0.8)
 172:           265           4240  org.apache.qpid.proton.amqp.UnsignedInteger
 173:           259           4144  java.lang.Byte (java.base@11.0.8)
 174:           259           4144  java.lang.Short (java.base@11.0.8)
 175:           257           4112  org.apache.qpid.proton.amqp.UnsignedShort
 176:           171           4104  java.util.ImmutableCollections$SetN (java.base@11.0.8)
 177:           256           4096  org.apache.qpid.proton.amqp.UnsignedByte
 178:           254           4064  sun.reflect.generics.tree.ClassTypeSignature (java.base@11.0.8)
 179:           169           4056  java.util.Collections$SetFromMap (java.base@11.0.8)
 180:           168           4032  org.eclipse.jetty.util.component.ContainerLifeCycle$Bean
 181:           250           4000  org.apache.logging.log4j.message.ParameterizedMessageFactory
 182:           166           3984  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@11.0.8)
 183:            98           3920  java.io.ObjectStreamField (java.base@11.0.8)
 184:            61           3904  java.lang.module.ModuleDescriptor (java.base@11.0.8)
 185:            97           3880  java.lang.ref.Finalizer (java.base@11.0.8)
 186:            80           3840  org.eclipse.jetty.http.HttpHeader
 187:            24           3648  io.netty.buffer.PoolArena$DirectArena
 188:            24           3648  io.netty.buffer.PoolArena$HeapArena
 189:           166           3608  [Ljava.lang.reflect.Type; (java.base@11.0.8)
 190:            45           3600  sun.net.www.protocol.jar.URLJarFile (java.base@11.0.8)
 191:           112           3584  java.io.RandomAccessFile (java.base@11.0.8)
 192:             6           3504  io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue
 193:           145           3480  java.util.Collections$SingletonList (java.base@11.0.8)
 194:            86           3440  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@11.0.8)
 195:           105           3360  java.util.zip.ZipFile$CleanableResource (java.base@11.0.8)
 196:            60           3360  jdk.internal.module.ModuleReferenceImpl (java.base@11.0.8)
 197:           105           3360  org.apache.activemq.artemis.api.core.SimpleString
 198:           164           3288  [Lcom.sun.jmx.mbeanserver.MXBeanMapping; (java.management@11.0.8)
 199:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByClass
 200:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByLocationOrModule
 201:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByModule
 202:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByPackageOrName
 203:            80           3200  com.sun.management.internal.DiagnosticCommandArgumentInfo (jdk.management@11.0.8)
 204:           200           3200  com.sun.proxy.$Proxy14
 205:            99           3168  java.util.logging.LogManager$LogNode (java.logging@11.0.8)
 206:            36           3168  jdk.internal.reflect.DelegatingClassLoader (java.base@11.0.8)
 207:           196           3136  java.util.Collections$SingletonSet (java.base@11.0.8)
 208:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport (java.management@11.0.8)
 209:            77           3080  com.sun.beans.introspect.PropertyInfo (java.desktop@11.0.8)
 210:           191           3056  java.util.LinkedHashSet (java.base@11.0.8)
 211:           190           3040  com.sun.proxy.$Proxy31
 212:           113           2992  [Ljavax.management.ObjectName$Property; (java.management@11.0.8)
 213:           182           2912  java.util.concurrent.CountDownLatch (java.base@11.0.8)
 214:           180           2880  io.netty.channel.kqueue.KQueueEventLoop$1
 215:           180           2880  io.netty.util.collection.IntObjectHashMap$1
 216:           180           2880  io.netty.util.collection.IntObjectHashMap$EntrySet
 217:           180           2880  io.netty.util.collection.IntObjectHashMap$KeySet
 218:           179           2864  java.lang.ThreadLocal (java.base@11.0.8)
 219:           178           2848  java.util.Collections$UnmodifiableSet (java.base@11.0.8)
 220:           118           2832  javax.management.ObjectName$Property (java.management@11.0.8)
 221:           176           2816  java.util.concurrent.atomic.AtomicInteger (java.base@11.0.8)
 222:            32           2816  java.util.regex.Pattern (java.base@11.0.8)
 223:            47           2752  [Lcom.sun.org.apache.xerces.internal.util.SymbolHash$Entry; (java.xml@11.0.8)
 224:            49           2744  java.util.logging.Logger (java.logging@11.0.8)
 225:           111           2664  java.util.ImmutableCollections$List12 (java.base@11.0.8)
 226:           166           2656  java.util.concurrent.atomic.AtomicBoolean (java.base@11.0.8)
 227:           163           2608  com.sun.proxy.$Proxy32
 228:            64           2560  java.lang.invoke.DirectMethodHandle$Special (java.base@11.0.8)
 229:           104           2496  java.util.zip.ZipFile$Source$Key (java.base@11.0.8)
 230:           151           2416  java.util.ImmutableCollections$ListN (java.base@11.0.8)
 231:           151           2416  java.util.WeakHashMap$KeySet (java.base@11.0.8)
 232:            60           2400  java.io.FilePermission (java.base@11.0.8)
 233:            30           2400  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLIILL (java.base@11.0.8)
 234:            49           2352  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@11.0.8)
 235:             2           2328  [Lorg.eclipse.jetty.http.HttpStatus$Code;
 236:            97           2328  com.sun.beans.introspect.MethodInfo (java.desktop@11.0.8)
 237:            97           2328  java.util.Collections$UnmodifiableRandomAccessList (java.base@11.0.8)
 238:            41           2296  java.security.Provider$Service (java.base@11.0.8)
 239:            41           2296  javax.management.openmbean.CompositeType (java.management@11.0.8)
 240:            95           2280  java.security.Provider$ServiceKey (java.base@11.0.8)
 241:            71           2272  com.sun.org.apache.xerces.internal.xni.QName (java.xml@11.0.8)
 242:            46           2208  io.airlift.airline.model.CommandMetadata
 243:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByLocation
 244:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByPackage
 245:            89           2136  sun.reflect.generics.factory.CoreReflectionFactory (java.base@11.0.8)
 246:            66           2112  java.lang.invoke.LambdaForm$Kind (java.base@11.0.8)
 247:            66           2112  java.security.Permissions (java.base@11.0.8)
 248:            23           2104  [[B (java.base@11.0.8)
 249:           130           2080  java.lang.Character (java.base@11.0.8)
 250:             1           2064  [Lorg.eclipse.jetty.http.HttpGenerator$PreparedResponse;
 251:            50           2000  java.util.logging.Logger$ConfigurationData (java.logging@11.0.8)
 252:            83           1992  org.apache.qpid.proton.amqp.Symbol
 253:            62           1984  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base@11.0.8)
 254:            41           1968  com.sun.management.internal.DiagnosticCommandInfo (jdk.management@11.0.8)
 255:            49           1960  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@11.0.8)
 256:            49           1960  org.apache.activemq.artemis.utils.actors.OrderedExecutor
 257:            61           1952  org.eclipse.jetty.http.HttpStatus$Code
 258:            81           1944  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@11.0.8)
 259:            80           1920  jdk.internal.reflect.NativeMethodAccessorImpl (java.base@11.0.8)
 260:            14           1896  [Ljava.lang.ClassValue$Entry; (java.base@11.0.8)
 261:            46           1840  java.security.AccessControlContext (java.base@11.0.8)
 262:            76           1824  java.util.Arrays$ArrayList (java.base@11.0.8)
 263:            57           1824  javax.management.ObjectName (java.management@11.0.8)
 264:            74           1776  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@11.0.8)
 265:            37           1776  org.eclipse.jetty.http.pathmap.ServletPathSpec
 266:           110           1760  [Ljava.security.Principal; (java.base@11.0.8)
 267:           110           1760  java.security.ProtectionDomain$Key (java.base@11.0.8)
 268:             3           1704  org.jctools.queues.MpscUnboundedArrayQueue
 269:            53           1696  sun.nio.fs.UnixFileKey (java.base@11.0.8)
 270:            30           1680  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl$Iterator;
 271:           104           1664  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@11.0.8)
 272:            68           1632  org.eclipse.jetty.webapp.ClassMatcher
 273:            20           1600  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@11.0.8)
 274:            40           1600  org.eclipse.jetty.http.HttpMethod
 275:            33           1584  java.time.temporal.ValueRange (java.base@11.0.8)
 276:            32           1536  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal (java.xml@11.0.8)
 277:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr (java.xml@11.0.8)
 278:            64           1536  io.netty.buffer.LongPriorityQueue
 279:            64           1536  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@11.0.8)
 280:            19           1520  org.eclipse.jetty.servlet.FilterHolder
 281:            38           1520  sun.reflect.generics.repository.MethodRepository (java.base@11.0.8)
 282:            47           1504  com.sun.org.apache.xerces.internal.util.SymbolHash (java.xml@11.0.8)
 283:            47           1504  java.util.Vector (java.base@11.0.8)
 284:             4           1504  org.apache.logging.log4j.core.util.Log4jThread
 285:             2           1448  [Ljava.time.LocalDateTime; (java.base@11.0.8)
 286:            60           1440  java.lang.module.ResolvedModule (java.base@11.0.8)
 287:            45           1440  java.util.zip.ZipFile$CleanableResource$FinalizableResource (java.base@11.0.8)
 288:            60           1440  jdk.internal.module.SystemModuleFinders$2 (java.base@11.0.8)
 289:            60           1440  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@11.0.8)
 290:            30           1440  org.apache.activemq.artemis.utils.collections.LinkedListImpl
 291:            59           1416  java.io.FilePermissionCollection (java.base@11.0.8)
 292:            59           1416  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@11.0.8)
 293:            59           1416  org.eclipse.jetty.http.HttpGenerator$PreparedResponse
 294:            44           1408  org.jolokia.config.ConfigKey
 295:            58           1392  com.sun.org.apache.xerces.internal.util.SymbolTable$Entry (java.xml@11.0.8)
 296:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@11.0.8)
 297:            43           1376  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@11.0.8)
 298:            57           1368  java.util.jar.Manifest (java.base@11.0.8)
 299:            85           1360  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@11.0.8)
 300:            13           1352  org.eclipse.jetty.servlet.ServletHolder
 301:            56           1344  java.lang.module.ModuleDescriptor$Provides (java.base@11.0.8)
 302:            42           1344  java.util.concurrent.atomic.LongAdder (java.base@11.0.8)
 303:            56           1344  javax.xml.namespace.QName (java.xml@11.0.8)
 304:             8           1336  [Ljava.beans.MethodDescriptor; (java.desktop@11.0.8)
 305:            79           1336  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@11.0.8)
 306:            41           1312  com.sun.management.internal.DiagnosticCommandImpl$Wrapper (jdk.management@11.0.8)
 307:            41           1312  sun.reflect.generics.repository.ClassRepository (java.base@11.0.8)
 308:            40           1296  [Ljava.math.BigInteger; (java.base@11.0.8)
 309:            27           1296  javax.management.openmbean.TabularType (java.management@11.0.8)
 310:            27           1296  org.apache.commons.beanutils.converters.ArrayConverter
 311:            41           1264  [Lcom.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr; (java.xml@11.0.8)
 312:            51           1224  com.sun.jmx.mbeanserver.NamedObject (java.management@11.0.8)
 313:            51           1224  sun.reflect.generics.scope.ClassScope (java.base@11.0.8)
 314:            38           1216  sun.reflect.generics.tree.MethodTypeSignature (java.base@11.0.8)
 315:            30           1200  java.time.temporal.ChronoField (java.base@11.0.8)
 316:             5           1200  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor
 317:            50           1200  org.eclipse.jetty.servlet.Source
 318:            37           1184  io.netty.channel.ChannelOption
 319:            37           1184  java.lang.invoke.VarHandle$AccessDescriptor (java.base@11.0.8)
 320:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 321:            29           1160  com.sun.jmx.mbeanserver.PerInterface (java.management@11.0.8)
 322:            29           1160  java.lang.invoke.VarHandleObjects$FieldInstanceReadWrite (java.base@11.0.8)
 323:            48           1152  java.security.Provider$UString (java.base@11.0.8)
 324:            48           1152  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@11.0.8)
 325:            71           1136  com.sun.proxy.$Proxy8
 326:            47           1128  org.eclipse.jetty.servlet.ServletHandler$MappedServlet
 327:            28           1120  java.math.BigDecimal (java.base@11.0.8)
 328:            20           1120  javax.management.openmbean.ArrayType (java.management@11.0.8)
 329:            46           1104  org.eclipse.jetty.webapp.ClassMatcher$ClassEntry
 330:            34           1088  sun.reflect.annotation.AnnotationType (java.base@11.0.8)
 331:            15           1080  java.util.ResourceBundle$CacheKey (java.base@11.0.8)
 332:            67           1072  java.util.HashMap$EntrySet (java.base@11.0.8)
 333:             2           1056  [Ljava.lang.Byte; (java.base@11.0.8)
 334:             2           1056  [Ljava.lang.Long; (java.base@11.0.8)
 335:             2           1056  [Ljava.lang.Short; (java.base@11.0.8)
 336:            48           1056  [Ljavax.management.MBeanConstructorInfo; (java.management@11.0.8)
 337:             1           1040  [Lorg.apache.activemq.openwire.DataStreamMarshaller;
 338:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedByte;
 339:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedInteger;
 340:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedLong;
 341:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedShort;
 342:            65           1040  java.security.SecureClassLoader$CodeSourceKey (java.base@11.0.8)
 343:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$290/0x000000080044a440
 344:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$291/0x0000000800449840
 345:            43           1032  java.util.regex.Pattern$BmpCharProperty (java.base@11.0.8)
 346:            41           1024  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@11.0.8)
 347:            32           1024  io.netty.handler.codec.CodecOutputList
 348:            15           1016  [Ljava.beans.PropertyDescriptor; (java.desktop@11.0.8)
 349:             7           1008  [Ljava.lang.invoke.MemberName; (java.base@11.0.8)
 350:            55           1008  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@11.0.8)
 351:            14           1008  java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask (java.base@11.0.8)
 352:             3           1008  org.apache.activemq.artemis.core.server.impl.QueueImpl
 353:            34           1000  [Ljava.security.ProtectionDomain; (java.base@11.0.8)
 354:            25           1000  java.lang.invoke.DirectMethodHandle$Interface (java.base@11.0.8)
 355:            31            992  java.lang.invoke.VarHandle$AccessMode (java.base@11.0.8)
 356:            62            992  java.util.HashMap$KeySet (java.base@11.0.8)
 357:            31            992  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@11.0.8)
 358:            41            984  sun.reflect.generics.tree.ClassSignature (java.base@11.0.8)
 359:            10            968  [D (java.base@11.0.8)
 360:            60            960  com.sun.proxy.$Proxy15
 361:            30            960  java.security.Provider$EngineDescription (java.base@11.0.8)
 362:            30            960  java.util.ResourceBundle$KeyElementReference (java.base@11.0.8)
 363:             6            960  org.apache.activemq.artemis.protocol.amqp.broker.AMQPStandardMessage
 364:            30            960  org.apache.activemq.artemis.utils.collections.LinkedListImpl$NodeHolder
 365:            24            960  org.apache.activemq.artemis.utils.critical.CriticalMeasure
 366:            40            960  org.apache.qpid.proton.engine.Event$Type
 367:            41            944  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@11.0.8)
 368:             3            936  org.apache.activemq.artemis.core.settings.impl.AddressSettings
 369:            13            936  org.apache.logging.log4j.core.config.LoggerConfig
 370:            39            936  org.eclipse.jetty.webapp.ClassMatcher$PackageEntry
 371:            29            928  java.util.RegularEnumSet (java.base@11.0.8)
 372:            58            928  jdk.internal.module.SystemModuleFinders$3 (java.base@11.0.8)
