 num     #instances         #bytes  class name (module)
  64:           349          19544  java.lang.invoke.MethodTypeForm (java.base@11.0.8)
  65:           595          19040  io.airlift.airline.Accessor
  66:           438          17520  javax.management.MBeanOperationInfo (java.management@11.0.8)
  67:           547          17504  java.nio.DirectByteBuffer$Deallocator (java.base@11.0.8)
  68:           700          16800  org.eclipse.jetty.util.ArrayTrie$Node
  69:           398          15920  java.lang.invoke.DirectMethodHandle$Accessor (java.base@11.0.8)
  70:           325          15600  jdk.internal.ref.CleanerImpl$PhantomCleanableRef (java.base@11.0.8)
  71:           469          15008  java.util.Hashtable$Entry (java.base@11.0.8)
  72:           359          14360  java.util.WeakHashMap$Entry (java.base@11.0.8)
  73:           149          14304  java.util.jar.JarFile$JarFileEntry (java.base@11.0.8)
  74:           288          13824  io.netty.buffer.PoolChunkList
  75:           842          13568  [Lorg.eclipse.jetty.xml.XmlParser$Attribute;
  76:           211          13504  java.util.zip.Inflater (java.base@11.0.8)
  77:           104          13312  sun.nio.fs.UnixFileAttributes (java.base@11.0.8)
  78:           531          12744  java.util.concurrent.CopyOnWriteArrayList (java.base@11.0.8)
  79:           396          12672  javax.management.MBeanAttributeInfo (java.management@11.0.8)
  80:            50          12576  [Lio.netty.buffer.PoolSubpage;
  81:           514          12328  [Ljava.lang.reflect.Constructor; (java.base@11.0.8)
  82:           319          12064  [Ljavax.management.MBeanParameterInfo; (java.management@11.0.8)
  83:           207          11592  java.beans.MethodDescriptor (java.desktop@11.0.8)
  84:           181          11584  io.netty.buffer.UnpooledUnsafeDirectByteBuf
  85:           360          11520  io.netty.channel.kqueue.KQueueEventArray
  86:           286          11440  java.lang.Package$VersionInfo (java.base@11.0.8)
  87:           349          11168  java.lang.Package (java.base@11.0.8)
  88:           153          11016  org.apache.activemq.artemis.core.server.impl.MessageReferenceImpl
  89:           456          10944  java.util.LinkedList$Node (java.base@11.0.8)
  90:           341          10912  jdk.internal.math.FDBigInteger (java.base@11.0.8)
  91:           336          10752  org.eclipse.jetty.webapp.MetaData$OriginInfo
  92:           223          10704  java.util.WeakHashMap (java.base@11.0.8)
  93:           250          10000  org.apache.logging.log4j.core.Logger
  94:           250          10000  org.apache.logging.log4j.core.Logger$PrivateConfig
  95:           616           9856  com.google.common.collect.SingletonImmutableList
  96:           408           9792  jdk.internal.reflect.NativeConstructorAccessorImpl (java.base@11.0.8)
  97:           153           9792  org.apache.qpid.proton.amqp.messaging.Properties
  98:           385           9240  java.beans.MethodRef (java.desktop@11.0.8)
  99:           128           9216  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap$Section
 100:           136           8768  [Ljava.util.Hashtable$Entry; (java.base@11.0.8)
 101:           180           8640  io.netty.channel.unix.IovArray
 102:           180           8640  io.netty.util.collection.IntObjectHashMap
 103:           358           8592  java.time.LocalDateTime (java.base@11.0.8)
 104:           267           8544  java.lang.ref.ReferenceQueue (java.base@11.0.8)
 105:           355           8520  java.lang.module.ModuleDescriptor$Exports (java.base@11.0.8)
 106:           261           8352  java.util.LinkedList (java.base@11.0.8)
 107:           173           8304  java.nio.HeapByteBuffer (java.base@11.0.8)
 108:           338           8112  java.util.jar.Attributes$Name (java.base@11.0.8)
 109:           250           8000  org.apache.logging.slf4j.Log4jLogger
 110:           497           7952  java.util.LinkedHashMap$LinkedValues (java.base@11.0.8)
 111:            13           7824  [Lorg.eclipse.jetty.util.ArrayTrie$Node;
 112:            20           7680  org.apache.activemq.artemis.utils.ActiveMQThreadFactory$1
 113:           154           7392  org.apache.qpid.proton.codec.CompositeReadableBuffer
 114:            92           7360  java.net.URI (java.base@11.0.8)
 115:           100           7344  [Ljavax.management.MBeanAttributeInfo; (java.management@11.0.8)
 116:           227           7264  java.lang.invoke.BoundMethodHandle$Species_L (java.base@11.0.8)
 117:           153           7200  [Ljava.lang.reflect.Field; (java.base@11.0.8)
 118:           225           7200  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
 119:           128           7168  org.eclipse.jetty.io.ArrayRetainableByteBufferPool$Bucket
 120:            19           7144  java.lang.Thread (java.base@11.0.8)
 121:            40           7120  [Z (java.base@11.0.8)
 122:           294           7056  javax.management.ImmutableDescriptor (java.management@11.0.8)
 123:           439           7024  jdk.internal.reflect.DelegatingConstructorAccessorImpl (java.base@11.0.8)
 124:           291           6984  org.eclipse.jetty.util.TreeTrie
 125:           217           6944  sun.nio.fs.UnixPath (java.base@11.0.8)
 126:           172           6880  java.lang.invoke.BoundMethodHandle$Species_LL (java.base@11.0.8)
 127:           281           6744  java.util.ImmutableCollections$Set12 (java.base@11.0.8)
 128:           105           6720  java.util.jar.JarFile (java.base@11.0.8)
 129:           104           6656  java.util.zip.ZipFile$Source (java.base@11.0.8)
 130:           112           6504  [Ljava.lang.invoke.MethodHandle; (java.base@11.0.8)
 131:           116           6496  java.io.FileCleanable (java.base@11.0.8)
 132:           135           6480  java.util.Hashtable (java.base@11.0.8)
 133:            91           6440  [Ljavax.management.MBeanOperationInfo; (java.management@11.0.8)
 134:            89           6408  java.beans.PropertyDescriptor (java.desktop@11.0.8)
 135:           263           6312  java.lang.Long (java.base@11.0.8)
 136:           196           6272  io.netty.util.internal.LongAdderCounter
 137:           261           6264  java.lang.Class$AnnotationData (java.base@11.0.8)
 138:           258           6192  org.apache.qpid.proton.amqp.UnsignedLong
 139:           256           6144  sun.reflect.generics.tree.SimpleClassTypeSignature (java.base@11.0.8)
 140:           252           6048  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 141:           252           6048  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 142:           250           6000  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@11.0.8)
 143:           107           5992  java.lang.Module (java.base@11.0.8)
 144:           185           5920  io.netty.util.concurrent.DefaultPromise
 145:           182           5824  java.util.concurrent.CountDownLatch$Sync (java.base@11.0.8)
 146:           237           5688  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@11.0.8)
 147:           117           5616  java.util.TreeMap (java.base@11.0.8)
 148:           233           5592  java.util.concurrent.atomic.AtomicLong (java.base@11.0.8)
 149:           225           5400  org.apache.logging.log4j.core.config.plugins.util.PluginType
 150:           111           5328  java.util.logging.LogManager$LoggerWeakRef (java.logging@11.0.8)
 151:           130           5200  org.eclipse.jetty.io.ByteBufferPool$Bucket
 152:           211           5064  java.util.zip.Inflater$InflaterZStreamRef (java.base@11.0.8)
 153:           105           5040  jdk.internal.loader.URLClassPath$JarLoader (java.base@11.0.8)
 154:           156           4992  io.netty.buffer.PoolThreadCache$SubPageMemoryRegionCache
 155:           153           4896  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@11.0.8)
 156:           153           4896  org.apache.qpid.proton.amqp.messaging.Header
 157:           256           4840  [Lsun.reflect.generics.tree.TypeArgument; (java.base@11.0.8)
 158:           121           4840  java.io.FileDescriptor (java.base@11.0.8)
 159:           100           4800  javax.management.MBeanInfo (java.management@11.0.8)
 160:            74           4736  java.lang.invoke.BoundMethodHandle$Species_LLLLLLIIL (java.base@11.0.8)
 161:           294           4704  org.eclipse.jetty.util.thread.AutoLock
 162:           194           4656  java.util.concurrent.ConcurrentLinkedQueue (java.base@11.0.8)
 163:           192           4608  com.sun.org.apache.xerces.internal.util.SymbolHash$Entry (java.xml@11.0.8)
 164:           144           4608  java.io.File (java.base@11.0.8)
 165:           114           4560  java.math.BigInteger (java.base@11.0.8)
 166:           110           4400  java.security.ProtectionDomain (java.base@11.0.8)
 167:           182           4368  java.time.LocalDate (java.base@11.0.8)
 168:           136           4352  org.eclipse.jetty.util.IncludeExcludeSet
 169:           180           4320  io.netty.channel.unix.FileDescriptor
 170:           180           4320  io.netty.util.internal.ThreadExecutorMap$1
 171:           108           4320  java.security.CodeSource (java.base@11.0.8)
 172:           269           4304  java.lang.ref.ReferenceQueue$Lock (java.base@11.0.8)
 173:           133           4256  java.lang.module.ModuleDescriptor$Requires (java.base@11.0.8)
 174:           266           4256  java.util.HashSet (java.base@11.0.8)
 175:           176           4224  java.util.ArrayDeque (java.base@11.0.8)
 176:             4           4160  [Lorg.apache.qpid.proton.codec.PrimitiveTypeEncoding;
 177:           259           4144  java.lang.Byte (java.base@11.0.8)
 178:           259           4144  java.lang.Short (java.base@11.0.8)
 179:           258           4128  org.apache.qpid.proton.amqp.UnsignedInteger
 180:           257           4112  org.apache.qpid.proton.amqp.UnsignedShort
 181:           171           4104  java.util.ImmutableCollections$SetN (java.base@11.0.8)
 182:           256           4096  org.apache.qpid.proton.amqp.UnsignedByte
 183:           254           4064  sun.reflect.generics.tree.ClassTypeSignature (java.base@11.0.8)
 184:           169           4056  java.util.Collections$SetFromMap (java.base@11.0.8)
 185:           168           4032  org.eclipse.jetty.util.component.ContainerLifeCycle$Bean
 186:           251           4016  org.apache.logging.log4j.message.ParameterizedMessageFactory
 187:           166           3984  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@11.0.8)
 188:            98           3920  java.io.ObjectStreamField (java.base@11.0.8)
 189:            61           3904  java.lang.module.ModuleDescriptor (java.base@11.0.8)
 190:           162           3888  org.apache.activemq.artemis.core.journal.impl.JournalRecord
 191:            97           3880  java.lang.ref.Finalizer (java.base@11.0.8)
 192:            80           3840  org.eclipse.jetty.http.HttpHeader
 193:           159           3816  java.util.Date (java.base@11.0.8)
 194:           154           3696  org.apache.activemq.artemis.core.journal.impl.ObjIntIntArrayList
 195:            24           3648  io.netty.buffer.PoolArena$DirectArena
 196:            24           3648  io.netty.buffer.PoolArena$HeapArena
 197:           166           3608  [Ljava.lang.reflect.Type; (java.base@11.0.8)
 198:            45           3600  sun.net.www.protocol.jar.URLJarFile (java.base@11.0.8)
 199:           112           3584  java.io.RandomAccessFile (java.base@11.0.8)
 200:             6           3504  io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue
 201:           145           3480  java.util.Collections$SingletonList (java.base@11.0.8)
 202:            86           3440  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@11.0.8)
 203:           105           3360  java.util.zip.ZipFile$CleanableResource (java.base@11.0.8)
 204:            60           3360  jdk.internal.module.ModuleReferenceImpl (java.base@11.0.8)
 205:           105           3360  org.apache.activemq.artemis.api.core.SimpleString
 206:           164           3288  [Lcom.sun.jmx.mbeanserver.MXBeanMapping; (java.management@11.0.8)
 207:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByClass
 208:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByLocationOrModule
 209:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByModule
 210:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByPackageOrName
 211:            80           3200  com.sun.management.internal.DiagnosticCommandArgumentInfo (jdk.management@11.0.8)
 212:           200           3200  com.sun.proxy.$Proxy14
 213:            99           3168  java.util.logging.LogManager$LogNode (java.logging@11.0.8)
 214:            36           3168  jdk.internal.reflect.DelegatingClassLoader (java.base@11.0.8)
 215:           196           3136  java.util.Collections$SingletonSet (java.base@11.0.8)
 216:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport (java.management@11.0.8)
 217:            77           3080  com.sun.beans.introspect.PropertyInfo (java.desktop@11.0.8)
 218:           191           3056  java.util.LinkedHashSet (java.base@11.0.8)
 219:           190           3040  com.sun.proxy.$Proxy31
 220:           113           2992  [Ljavax.management.ObjectName$Property; (java.management@11.0.8)
 221:           182           2912  java.util.concurrent.CountDownLatch (java.base@11.0.8)
 222:           180           2880  io.netty.channel.kqueue.KQueueEventLoop$1
 223:           180           2880  io.netty.util.collection.IntObjectHashMap$1
 224:           180           2880  io.netty.util.collection.IntObjectHashMap$EntrySet
 225:           180           2880  io.netty.util.collection.IntObjectHashMap$KeySet
 226:           179           2864  java.lang.ThreadLocal (java.base@11.0.8)
 227:           178           2848  java.util.Collections$UnmodifiableSet (java.base@11.0.8)
 228:           118           2832  javax.management.ObjectName$Property (java.management@11.0.8)
 229:            32           2816  java.util.regex.Pattern (java.base@11.0.8)
 230:           175           2800  java.util.concurrent.atomic.AtomicInteger (java.base@11.0.8)
 231:            47           2752  [Lcom.sun.org.apache.xerces.internal.util.SymbolHash$Entry; (java.xml@11.0.8)
 232:            49           2744  java.util.logging.Logger (java.logging@11.0.8)
 233:            68           2720  java.lang.invoke.DirectMethodHandle$Special (java.base@11.0.8)
 234:           111           2664  java.util.ImmutableCollections$List12 (java.base@11.0.8)
 235:           165           2640  java.util.concurrent.atomic.AtomicBoolean (java.base@11.0.8)
 236:           163           2608  com.sun.proxy.$Proxy32
 237:           104           2496  java.util.zip.ZipFile$Source$Key (java.base@11.0.8)
 238:           153           2448  org.apache.qpid.proton.amqp.messaging.MessageAnnotations
 239:           151           2416  java.util.ImmutableCollections$ListN (java.base@11.0.8)
 240:           151           2416  java.util.WeakHashMap$KeySet (java.base@11.0.8)
 241:            60           2400  java.io.FilePermission (java.base@11.0.8)
 242:            30           2400  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLIILL (java.base@11.0.8)
 243:            49           2352  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@11.0.8)
 244:             2           2328  [Lorg.eclipse.jetty.http.HttpStatus$Code;
 245:            97           2328  com.sun.beans.introspect.MethodInfo (java.desktop@11.0.8)
 246:            97           2328  java.util.Collections$UnmodifiableRandomAccessList (java.base@11.0.8)
 247:            41           2296  java.security.Provider$Service (java.base@11.0.8)
 248:            41           2296  javax.management.openmbean.CompositeType (java.management@11.0.8)
 249:            95           2280  java.security.Provider$ServiceKey (java.base@11.0.8)
 250:            71           2272  com.sun.org.apache.xerces.internal.xni.QName (java.xml@11.0.8)
 251:            46           2208  io.airlift.airline.model.CommandMetadata
 252:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByLocation
 253:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByPackage
 254:            89           2136  sun.reflect.generics.factory.CoreReflectionFactory (java.base@11.0.8)
 255:            66           2112  java.lang.invoke.LambdaForm$Kind (java.base@11.0.8)
 256:            66           2112  java.security.Permissions (java.base@11.0.8)
 257:            23           2104  [[B (java.base@11.0.8)
 258:           130           2080  java.lang.Character (java.base@11.0.8)
 259:             1           2064  [Lorg.eclipse.jetty.http.HttpGenerator$PreparedResponse;
 260:            50           2000  java.util.logging.Logger$ConfigurationData (java.logging@11.0.8)
 261:            83           1992  org.apache.qpid.proton.amqp.Symbol
 262:            62           1984  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base@11.0.8)
 263:            41           1968  com.sun.management.internal.DiagnosticCommandInfo (jdk.management@11.0.8)
 264:            49           1960  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@11.0.8)
 265:            61           1952  org.eclipse.jetty.http.HttpStatus$Code
 266:            81           1944  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@11.0.8)
 267:            80           1920  jdk.internal.reflect.NativeMethodAccessorImpl (java.base@11.0.8)
 268:            14           1896  [Ljava.lang.ClassValue$Entry; (java.base@11.0.8)
 269:            46           1840  java.security.AccessControlContext (java.base@11.0.8)
 270:            76           1824  java.util.Arrays$ArrayList (java.base@11.0.8)
 271:            57           1824  javax.management.ObjectName (java.management@11.0.8)
 272:            74           1776  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@11.0.8)
 273:            37           1776  org.eclipse.jetty.http.pathmap.ServletPathSpec
 274:           110           1760  [Ljava.security.Principal; (java.base@11.0.8)
 275:           110           1760  java.security.ProtectionDomain$Key (java.base@11.0.8)
 276:            43           1720  org.apache.activemq.artemis.utils.actors.OrderedExecutor
 277:             3           1704  org.jctools.queues.MpscUnboundedArrayQueue
 278:            53           1696  sun.nio.fs.UnixFileKey (java.base@11.0.8)
 279:            30           1680  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl$Iterator;
 280:           104           1664  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@11.0.8)
 281:            68           1632  org.eclipse.jetty.webapp.ClassMatcher
 282:            20           1600  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@11.0.8)
 283:            40           1600  org.eclipse.jetty.http.HttpMethod
 284:            33           1584  java.time.temporal.ValueRange (java.base@11.0.8)
 285:            32           1536  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal (java.xml@11.0.8)
 286:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr (java.xml@11.0.8)
 287:            64           1536  io.netty.buffer.LongPriorityQueue
 288:            64           1536  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@11.0.8)
 289:            19           1520  org.eclipse.jetty.servlet.FilterHolder
 290:            38           1520  sun.reflect.generics.repository.MethodRepository (java.base@11.0.8)
 291:            47           1504  com.sun.org.apache.xerces.internal.util.SymbolHash (java.xml@11.0.8)
 292:            47           1504  java.util.Vector (java.base@11.0.8)
 293:             4           1504  org.apache.logging.log4j.core.util.Log4jThread
 294:             2           1448  [Ljava.time.LocalDateTime; (java.base@11.0.8)
 295:            60           1440  java.lang.module.ResolvedModule (java.base@11.0.8)
 296:            45           1440  java.util.zip.ZipFile$CleanableResource$FinalizableResource (java.base@11.0.8)
 297:            60           1440  jdk.internal.module.SystemModuleFinders$2 (java.base@11.0.8)
 298:            60           1440  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@11.0.8)
 299:            30           1440  org.apache.activemq.artemis.utils.collections.LinkedListImpl
 300:            59           1416  java.io.FilePermissionCollection (java.base@11.0.8)
 301:            59           1416  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@11.0.8)
 302:            59           1416  org.eclipse.jetty.http.HttpGenerator$PreparedResponse
 303:            44           1408  org.jolokia.config.ConfigKey
 304:            58           1392  com.sun.org.apache.xerces.internal.util.SymbolTable$Entry (java.xml@11.0.8)
 305:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@11.0.8)
 306:            43           1376  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@11.0.8)
 307:            57           1368  java.util.jar.Manifest (java.base@11.0.8)
 308:            85           1360  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@11.0.8)
 309:            13           1352  org.eclipse.jetty.servlet.ServletHolder
 310:            56           1344  java.lang.module.ModuleDescriptor$Provides (java.base@11.0.8)
 311:            42           1344  java.util.concurrent.atomic.LongAdder (java.base@11.0.8)
 312:            56           1344  javax.xml.namespace.QName (java.xml@11.0.8)
 313:             8           1336  [Ljava.beans.MethodDescriptor; (java.desktop@11.0.8)
 314:            79           1336  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@11.0.8)
 315:            41           1312  com.sun.management.internal.DiagnosticCommandImpl$Wrapper (jdk.management@11.0.8)
 316:            41           1312  sun.reflect.generics.repository.ClassRepository (java.base@11.0.8)
 317:            40           1296  [Ljava.math.BigInteger; (java.base@11.0.8)
 318:            27           1296  javax.management.openmbean.TabularType (java.management@11.0.8)
 319:            27           1296  org.apache.commons.beanutils.converters.ArrayConverter
 320:            41           1264  [Lcom.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr; (java.xml@11.0.8)
 321:            51           1224  com.sun.jmx.mbeanserver.NamedObject (java.management@11.0.8)
 322:            51           1224  sun.reflect.generics.scope.ClassScope (java.base@11.0.8)
 323:            38           1216  sun.reflect.generics.tree.MethodTypeSignature (java.base@11.0.8)
 324:            30           1200  java.time.temporal.ChronoField (java.base@11.0.8)
 325:             5           1200  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor
 326:            50           1200  org.eclipse.jetty.servlet.Source
 327:            37           1184  io.netty.channel.ChannelOption
 328:            37           1184  java.lang.invoke.VarHandle$AccessDescriptor (java.base@11.0.8)
 329:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 330:            29           1160  com.sun.jmx.mbeanserver.PerInterface (java.management@11.0.8)
 331:            29           1160  java.lang.invoke.VarHandleObjects$FieldInstanceReadWrite (java.base@11.0.8)
 332:            48           1152  java.security.Provider$UString (java.base@11.0.8)
 333:            48           1152  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@11.0.8)
 334:            71           1136  com.sun.proxy.$Proxy8
 335:            47           1128  org.eclipse.jetty.servlet.ServletHandler$MappedServlet
 336:            28           1120  java.math.BigDecimal (java.base@11.0.8)
 337:            20           1120  javax.management.openmbean.ArrayType (java.management@11.0.8)
 338:            46           1104  org.eclipse.jetty.webapp.ClassMatcher$ClassEntry
 339:            34           1088  sun.reflect.annotation.AnnotationType (java.base@11.0.8)
 340:            15           1080  java.util.ResourceBundle$CacheKey (java.base@11.0.8)
 341:             2           1056  [Ljava.lang.Byte; (java.base@11.0.8)
 342:             2           1056  [Ljava.lang.Long; (java.base@11.0.8)
 343:             2           1056  [Ljava.lang.Short; (java.base@11.0.8)
 344:            48           1056  [Ljavax.management.MBeanConstructorInfo; (java.management@11.0.8)
 345:             1           1040  [Lorg.apache.activemq.openwire.DataStreamMarshaller;
 346:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedByte;
 347:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedInteger;
 348:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedLong;
 349:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedShort;
 350:            65           1040  java.security.SecureClassLoader$CodeSourceKey (java.base@11.0.8)
 351:            65           1040  java.util.HashMap$EntrySet (java.base@11.0.8)
 352:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$290/0x000000080044a440
 353:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$291/0x0000000800449840
 354:            43           1032  java.util.regex.Pattern$BmpCharProperty (java.base@11.0.8)
 355:            41           1024  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@11.0.8)
 356:            32           1024  io.netty.handler.codec.CodecOutputList
 357:            15           1016  [Ljava.beans.PropertyDescriptor; (java.desktop@11.0.8)
 358:             7           1008  [Ljava.lang.invoke.MemberName; (java.base@11.0.8)
 359:            55           1008  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@11.0.8)
 360:             3           1008  org.apache.activemq.artemis.core.server.impl.QueueImpl
 361:            34           1000  [Ljava.security.ProtectionDomain; (java.base@11.0.8)
 362:            25           1000  java.lang.invoke.DirectMethodHandle$Interface (java.base@11.0.8)
 363:            31            992  java.lang.invoke.VarHandle$AccessMode (java.base@11.0.8)
 364:            62            992  java.util.HashMap$KeySet (java.base@11.0.8)
 365:            31            992  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@11.0.8)
 366:            41            984  sun.reflect.generics.tree.ClassSignature (java.base@11.0.8)
 367:            10            968  [D (java.base@11.0.8)
 368:            60            960  com.sun.proxy.$Proxy15
 369:            30            960  java.security.Provider$EngineDescription (java.base@11.0.8)
 370:            30            960  java.util.ResourceBundle$KeyElementReference (java.base@11.0.8)
 371:            30            960  org.apache.activemq.artemis.utils.collections.LinkedListImpl$NodeHolder
 372:            24            960  org.apache.activemq.artemis.utils.critical.CriticalMeasure
 373:            40            960  org.apache.qpid.proton.engine.Event$Type
