 num     #instances         #bytes  class name (module)
  90:           291          11640  java.lang.Package$VersionInfo (java.base@11.0.8)
  91:           207          11592  java.beans.MethodDescriptor (java.desktop@11.0.8)
  92:           181          11584  io.netty.buffer.UnpooledUnsafeDirectByteBuf
  93:           360          11520  io.netty.channel.kqueue.KQueueEventArray
  94:           357          11424  java.lang.Package (java.base@11.0.8)
  95:           458          10992  java.util.LinkedList$Node (java.base@11.0.8)
  96:           341          10912  jdk.internal.math.FDBigInteger (java.base@11.0.8)
  97:           336          10752  org.eclipse.jetty.webapp.MetaData$OriginInfo
  98:           261          10440  org.apache.logging.log4j.core.Logger
  99:           261          10440  org.apache.logging.log4j.core.Logger$PrivateConfig
 100:            10          10400  [Lorg.apache.qpid.proton.codec.PrimitiveTypeEncoding;
 101:           416           9984  jdk.internal.reflect.NativeConstructorAccessorImpl (java.base@11.0.8)
 102:           616           9856  com.google.common.collect.SingletonImmutableList
 103:           201           9648  org.apache.qpid.proton.codec.CompositeReadableBuffer
 104:           297           9504  java.lang.ref.ReferenceQueue (java.base@11.0.8)
 105:           385           9240  java.beans.MethodRef (java.desktop@11.0.8)
 106:           128           9216  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap$Section
 107:           183           8784  io.netty.util.collection.IntObjectHashMap
 108:           136           8768  [Ljava.util.Hashtable$Entry; (java.base@11.0.8)
 109:           181           8688  java.nio.HeapByteBuffer (java.base@11.0.8)
 110:           180           8640  io.netty.channel.unix.IovArray
 111:           358           8592  java.time.LocalDateTime (java.base@11.0.8)
 112:           355           8520  java.lang.module.ModuleDescriptor$Exports (java.base@11.0.8)
 113:           265           8480  java.util.LinkedList (java.base@11.0.8)
 114:           261           8352  org.apache.logging.slf4j.Log4jLogger
 115:           338           8112  java.util.jar.Attributes$Name (java.base@11.0.8)
 116:           497           7952  java.util.LinkedHashMap$LinkedValues (java.base@11.0.8)
 117:            13           7824  [Lorg.eclipse.jetty.util.ArrayTrie$Node;
 118:           234           7488  java.lang.invoke.BoundMethodHandle$Species_L (java.base@11.0.8)
 119:            92           7360  java.net.URI (java.base@11.0.8)
 120:           100           7344  [Ljavax.management.MBeanAttributeInfo; (java.management@11.0.8)
 121:           154           7264  [Ljava.lang.reflect.Field; (java.base@11.0.8)
 122:           451           7216  java.util.LinkedHashMap$LinkedEntrySet (java.base@11.0.8)
 123:           225           7200  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
 124:           128           7168  org.eclipse.jetty.io.ArrayRetainableByteBufferPool$Bucket
 125:           447           7152  jdk.internal.reflect.DelegatingConstructorAccessorImpl (java.base@11.0.8)
 126:            19           7144  java.lang.Thread (java.base@11.0.8)
 127:            40           7120  [Z (java.base@11.0.8)
 128:           178           7120  java.lang.invoke.BoundMethodHandle$Species_LL (java.base@11.0.8)
 129:           294           7056  javax.management.ImmutableDescriptor (java.management@11.0.8)
 130:           291           6984  org.eclipse.jetty.util.TreeTrie
 131:           218           6976  io.netty.util.internal.LongAdderCounter
 132:           217           6944  sun.nio.fs.UnixPath (java.base@11.0.8)
 133:           281           6744  java.util.ImmutableCollections$Set12 (java.base@11.0.8)
 134:           105           6720  java.util.jar.JarFile (java.base@11.0.8)
 135:           104           6656  java.util.zip.ZipFile$Source (java.base@11.0.8)
 136:           112           6504  [Ljava.lang.invoke.MethodHandle; (java.base@11.0.8)
 137:           116           6496  java.io.FileCleanable (java.base@11.0.8)
 138:           135           6480  java.util.Hashtable (java.base@11.0.8)
 139:            91           6440  [Ljavax.management.MBeanOperationInfo; (java.management@11.0.8)
 140:            89           6408  java.beans.PropertyDescriptor (java.desktop@11.0.8)
 141:           200           6400  org.apache.qpid.proton.amqp.messaging.Header
 142:           263           6312  java.lang.Class$AnnotationData (java.base@11.0.8)
 143:           263           6312  java.lang.Long (java.base@11.0.8)
 144:           263           6312  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 145:           263           6312  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 146:           258           6192  org.apache.qpid.proton.amqp.UnsignedLong
 147:           192           6144  io.netty.handler.codec.CodecOutputList
 148:           256           6144  sun.reflect.generics.tree.SimpleClassTypeSignature (java.base@11.0.8)
 149:           250           6000  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@11.0.8)
 150:           107           5992  java.lang.Module (java.base@11.0.8)
 151:           185           5920  io.netty.util.concurrent.DefaultPromise
 152:           182           5824  java.util.concurrent.CountDownLatch$Sync (java.base@11.0.8)
 153:           241           5784  java.util.concurrent.atomic.AtomicLong (java.base@11.0.8)
 154:           118           5664  java.util.TreeMap (java.base@11.0.8)
 155:           230           5520  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@11.0.8)
 156:           225           5400  org.apache.logging.log4j.core.config.plugins.util.PluginType
 157:           111           5328  java.util.logging.LogManager$LoggerWeakRef (java.logging@11.0.8)
 158:           130           5200  org.eclipse.jetty.io.ByteBufferPool$Bucket
 159:           161           5152  org.apache.activemq.artemis.api.core.SimpleString
 160:           128           5120  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
 161:            80           5120  java.lang.invoke.BoundMethodHandle$Species_LLLLLLIIL (java.base@11.0.8)
 162:           211           5064  java.util.zip.Inflater$InflaterZStreamRef (java.base@11.0.8)
 163:           105           5040  jdk.internal.loader.URLClassPath$JarLoader (java.base@11.0.8)
 164:           209           5016  org.apache.activemq.artemis.core.journal.impl.JournalRecord
 165:           206           4944  java.util.Date (java.base@11.0.8)
 166:           153           4896  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@11.0.8)
 167:           203           4872  java.util.concurrent.ConcurrentLinkedQueue (java.base@11.0.8)
 168:           256           4840  [Lsun.reflect.generics.tree.TypeArgument; (java.base@11.0.8)
 169:           121           4840  java.io.FileDescriptor (java.base@11.0.8)
 170:           121           4840  java.lang.ref.Finalizer (java.base@11.0.8)
 171:           151           4832  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@11.0.8)
 172:           201           4824  org.apache.activemq.artemis.core.journal.impl.ObjIntIntArrayList
 173:            48           4800  [Lio.netty.buffer.PoolThreadCache$MemoryRegionCache;
 174:           100           4800  javax.management.MBeanInfo (java.management@11.0.8)
 175:           299           4784  java.lang.ref.ReferenceQueue$Lock (java.base@11.0.8)
 176:           199           4776  java.util.ArrayDeque (java.base@11.0.8)
 177:           294           4704  org.eclipse.jetty.util.thread.AutoLock
 178:           195           4680  java.util.Collections$SetFromMap (java.base@11.0.8)
 179:           192           4608  com.sun.org.apache.xerces.internal.util.SymbolHash$Entry (java.xml@11.0.8)
 180:           144           4608  java.io.File (java.base@11.0.8)
 181:           114           4560  java.math.BigInteger (java.base@11.0.8)
 182:            51           4488  io.netty.buffer.PooledUnsafeDirectByteBuf
 183:           110           4400  java.security.ProtectionDomain (java.base@11.0.8)
 184:           182           4368  java.time.LocalDate (java.base@11.0.8)
 185:           136           4352  org.eclipse.jetty.util.IncludeExcludeSet
 186:           180           4320  io.netty.channel.unix.FileDescriptor
 187:           180           4320  io.netty.util.internal.ThreadExecutorMap$1
 188:           108           4320  java.security.CodeSource (java.base@11.0.8)
 189:           268           4288  java.util.HashSet (java.base@11.0.8)
 190:           133           4256  java.lang.module.ModuleDescriptor$Requires (java.base@11.0.8)
 191:            51           4208  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@11.0.8)
 192:           262           4192  org.apache.logging.log4j.message.ParameterizedMessageFactory
 193:           259           4144  java.lang.Byte (java.base@11.0.8)
 194:           259           4144  java.lang.Short (java.base@11.0.8)
 195:           258           4128  org.apache.qpid.proton.amqp.UnsignedInteger
 196:           257           4112  org.apache.qpid.proton.amqp.UnsignedShort
 197:           171           4104  java.util.ImmutableCollections$SetN (java.base@11.0.8)
 198:           256           4096  org.apache.qpid.proton.amqp.UnsignedByte
 199:           254           4064  sun.reflect.generics.tree.ClassTypeSignature (java.base@11.0.8)
 200:           168           4032  org.eclipse.jetty.util.component.ContainerLifeCycle$Bean
 201:           166           3984  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@11.0.8)
 202:            31           3968  io.netty.util.internal.InternalThreadLocalMap
 203:            98           3920  java.io.ObjectStreamField (java.base@11.0.8)
 204:            61           3904  java.lang.module.ModuleDescriptor (java.base@11.0.8)
 205:            80           3840  org.eclipse.jetty.http.HttpHeader
 206:            24           3648  io.netty.buffer.PoolArena$DirectArena
 207:            24           3648  io.netty.buffer.PoolArena$HeapArena
 208:           166           3608  [Ljava.lang.reflect.Type; (java.base@11.0.8)
 209:           150           3600  io.netty.util.Recycler$DefaultHandle
 210:            45           3600  sun.net.www.protocol.jar.URLJarFile (java.base@11.0.8)
 211:           112           3584  java.io.RandomAccessFile (java.base@11.0.8)
 212:            88           3520  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@11.0.8)
 213:           145           3480  java.util.Collections$SingletonList (java.base@11.0.8)
 214:            24           3456  [Lio.netty.buffer.LongPriorityQueue;
 215:           105           3360  java.util.zip.ZipFile$CleanableResource (java.base@11.0.8)
 216:            60           3360  jdk.internal.module.ModuleReferenceImpl (java.base@11.0.8)
 217:           164           3288  [Lcom.sun.jmx.mbeanserver.MXBeanMapping; (java.management@11.0.8)
 218:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByClass
 219:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByLocationOrModule
 220:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByModule
 221:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByPackageOrName
 222:            81           3240  java.lang.invoke.DirectMethodHandle$Special (java.base@11.0.8)
 223:            80           3200  com.sun.management.internal.DiagnosticCommandArgumentInfo (jdk.management@11.0.8)
 224:           200           3200  com.sun.proxy.$Proxy14
 225:           200           3200  org.apache.qpid.proton.amqp.messaging.ApplicationProperties
 226:           200           3200  org.apache.qpid.proton.amqp.messaging.MessageAnnotations
 227:            99           3168  java.util.logging.LogManager$LogNode (java.logging@11.0.8)
 228:            36           3168  jdk.internal.reflect.DelegatingClassLoader (java.base@11.0.8)
 229:           196           3136  java.util.Collections$SingletonSet (java.base@11.0.8)
 230:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport (java.management@11.0.8)
 231:            77           3080  com.sun.beans.introspect.PropertyInfo (java.desktop@11.0.8)
 232:           191           3056  java.util.LinkedHashSet (java.base@11.0.8)
 233:           190           3040  com.sun.proxy.$Proxy31
 234:           189           3024  java.util.concurrent.atomic.AtomicBoolean (java.base@11.0.8)
 235:           188           3008  java.util.concurrent.atomic.AtomicInteger (java.base@11.0.8)
 236:           113           2992  [Ljavax.management.ObjectName$Property; (java.management@11.0.8)
 237:           183           2928  io.netty.util.collection.IntObjectHashMap$1
 238:           183           2928  io.netty.util.collection.IntObjectHashMap$EntrySet
 239:           183           2928  io.netty.util.collection.IntObjectHashMap$KeySet
 240:           182           2912  java.util.concurrent.CountDownLatch (java.base@11.0.8)
 241:           180           2880  io.netty.channel.kqueue.KQueueEventLoop$1
 242:           180           2880  java.lang.ThreadLocal (java.base@11.0.8)
 243:           178           2848  java.util.Collections$UnmodifiableSet (java.base@11.0.8)
 244:           118           2832  javax.management.ObjectName$Property (java.management@11.0.8)
 245:            32           2816  java.util.regex.Pattern (java.base@11.0.8)
 246:            47           2752  [Lcom.sun.org.apache.xerces.internal.util.SymbolHash$Entry; (java.xml@11.0.8)
 247:            49           2744  java.util.logging.Logger (java.logging@11.0.8)
 248:           111           2664  java.util.ImmutableCollections$List12 (java.base@11.0.8)
 249:           163           2608  com.sun.proxy.$Proxy32
 250:           104           2496  java.util.zip.ZipFile$Source$Key (java.base@11.0.8)
 251:           151           2416  java.util.ImmutableCollections$ListN (java.base@11.0.8)
 252:           151           2416  java.util.WeakHashMap$KeySet (java.base@11.0.8)
 253:            60           2400  java.io.FilePermission (java.base@11.0.8)
 254:            30           2400  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLIILL (java.base@11.0.8)
 255:            49           2352  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@11.0.8)
 256:             2           2328  [Lorg.eclipse.jetty.http.HttpStatus$Code;
 257:            97           2328  com.sun.beans.introspect.MethodInfo (java.desktop@11.0.8)
 258:            97           2328  java.util.Collections$UnmodifiableRandomAccessList (java.base@11.0.8)
 259:            41           2296  java.security.Provider$Service (java.base@11.0.8)
 260:            41           2296  javax.management.openmbean.CompositeType (java.management@11.0.8)
 261:            95           2280  java.security.Provider$ServiceKey (java.base@11.0.8)
 262:            71           2272  com.sun.org.apache.xerces.internal.xni.QName (java.xml@11.0.8)
 263:            46           2208  io.airlift.airline.model.CommandMetadata
 264:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByLocation
 265:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByPackage
 266:            89           2136  sun.reflect.generics.factory.CoreReflectionFactory (java.base@11.0.8)
 267:            66           2112  java.lang.invoke.LambdaForm$Kind (java.base@11.0.8)
 268:            66           2112  java.security.Permissions (java.base@11.0.8)
 269:            23           2104  [[B (java.base@11.0.8)
 270:           130           2080  java.lang.Character (java.base@11.0.8)
 271:             1           2064  [Lorg.eclipse.jetty.http.HttpGenerator$PreparedResponse;
 272:            86           2064  org.apache.qpid.proton.amqp.Symbol
 273:            50           2000  java.util.logging.Logger$ConfigurationData (java.logging@11.0.8)
 274:            50           2000  org.apache.activemq.artemis.utils.actors.OrderedExecutor
 275:            62           1984  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base@11.0.8)
 276:            41           1968  com.sun.management.internal.DiagnosticCommandInfo (jdk.management@11.0.8)
 277:            82           1968  jdk.internal.reflect.NativeMethodAccessorImpl (java.base@11.0.8)
 278:            49           1960  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@11.0.8)
 279:            61           1952  org.eclipse.jetty.http.HttpStatus$Code
 280:            81           1944  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@11.0.8)
 281:            24           1920  io.netty.buffer.PoolChunk
 282:            14           1896  [Ljava.lang.ClassValue$Entry; (java.base@11.0.8)
 283:            39           1872  java.util.concurrent.ThreadPoolExecutor$Worker (java.base@11.0.8)
 284:            46           1840  java.security.AccessControlContext (java.base@11.0.8)
 285:            76           1824  java.util.Arrays$ArrayList (java.base@11.0.8)
 286:            76           1824  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@11.0.8)
 287:            57           1824  javax.management.ObjectName (java.management@11.0.8)
 288:            74           1776  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@11.0.8)
 289:            37           1776  org.eclipse.jetty.http.pathmap.ServletPathSpec
 290:           110           1760  [Ljava.security.Principal; (java.base@11.0.8)
 291:           110           1760  java.security.ProtectionDomain$Key (java.base@11.0.8)
 292:             3           1704  org.jctools.queues.MpscUnboundedArrayQueue
 293:            53           1696  sun.nio.fs.UnixFileKey (java.base@11.0.8)
 294:            30           1680  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl$Iterator;
 295:           104           1664  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@11.0.8)
 296:            41           1640  java.util.IdentityHashMap (java.base@11.0.8)
 297:            68           1632  org.eclipse.jetty.webapp.ClassMatcher
 298:            40           1600  org.eclipse.jetty.http.HttpMethod
 299:            33           1584  java.time.temporal.ValueRange (java.base@11.0.8)
 300:            32           1536  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal (java.xml@11.0.8)
 301:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr (java.xml@11.0.8)
 302:            64           1536  io.netty.util.Recycler$LocalPool
 303:            19           1520  org.eclipse.jetty.servlet.FilterHolder
 304:            38           1520  sun.reflect.generics.repository.MethodRepository (java.base@11.0.8)
 305:            47           1504  com.sun.org.apache.xerces.internal.util.SymbolHash (java.xml@11.0.8)
 306:            47           1504  java.util.Vector (java.base@11.0.8)
 307:             4           1504  org.apache.logging.log4j.core.util.Log4jThread
 308:             2           1448  [Ljava.time.LocalDateTime; (java.base@11.0.8)
 309:            60           1440  java.lang.module.ResolvedModule (java.base@11.0.8)
 310:            45           1440  java.util.zip.ZipFile$CleanableResource$FinalizableResource (java.base@11.0.8)
 311:            60           1440  jdk.internal.module.SystemModuleFinders$2 (java.base@11.0.8)
 312:            60           1440  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@11.0.8)
 313:            30           1440  org.apache.activemq.artemis.utils.collections.LinkedListImpl
 314:            59           1416  java.io.FilePermissionCollection (java.base@11.0.8)
 315:            59           1416  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@11.0.8)
 316:            59           1416  org.eclipse.jetty.http.HttpGenerator$PreparedResponse
 317:            44           1408  org.jolokia.config.ConfigKey
 318:            58           1392  com.sun.org.apache.xerces.internal.util.SymbolTable$Entry (java.xml@11.0.8)
 319:            87           1392  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@11.0.8)
 320:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@11.0.8)
 321:            57           1368  java.util.jar.Manifest (java.base@11.0.8)
 322:            10           1360  org.apache.qpid.proton.codec.EncoderImpl
 323:            13           1352  org.eclipse.jetty.servlet.ServletHolder
 324:            56           1344  java.lang.module.ModuleDescriptor$Provides (java.base@11.0.8)
 325:            42           1344  java.util.concurrent.atomic.LongAdder (java.base@11.0.8)
 326:            56           1344  javax.xml.namespace.QName (java.xml@11.0.8)
 327:             8           1336  [Ljava.beans.MethodDescriptor; (java.desktop@11.0.8)
 328:            79           1336  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@11.0.8)
 329:            41           1312  com.sun.management.internal.DiagnosticCommandImpl$Wrapper (jdk.management@11.0.8)
 330:            41           1312  java.util.concurrent.locks.AbstractQueuedSynchronizer$Node (java.base@11.0.8)
 331:            41           1312  sun.reflect.generics.repository.ClassRepository (java.base@11.0.8)
 332:            40           1296  [Ljava.math.BigInteger; (java.base@11.0.8)
 333:            27           1296  javax.management.openmbean.TabularType (java.management@11.0.8)
 334:            27           1296  org.apache.commons.beanutils.converters.ArrayConverter
 335:            41           1264  [Lcom.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr; (java.xml@11.0.8)
 336:            26           1248  io.netty.buffer.PoolThreadCache
 337:            51           1224  com.sun.jmx.mbeanserver.NamedObject (java.management@11.0.8)
 338:            51           1224  java.lang.ThreadLocal$ThreadLocalMap (java.base@11.0.8)
 339:            51           1224  sun.reflect.generics.scope.ClassScope (java.base@11.0.8)
 340:            38           1216  sun.reflect.generics.tree.MethodTypeSignature (java.base@11.0.8)
 341:            30           1200  java.time.temporal.ChronoField (java.base@11.0.8)
 342:             5           1200  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor
 343:            50           1200  org.eclipse.jetty.servlet.Source
 344:            37           1184  io.netty.channel.ChannelOption
 345:            37           1184  java.lang.invoke.VarHandle$AccessDescriptor (java.base@11.0.8)
 346:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 347:            29           1160  com.sun.jmx.mbeanserver.PerInterface (java.management@11.0.8)
 348:            29           1160  java.lang.invoke.VarHandleObjects$FieldInstanceReadWrite (java.base@11.0.8)
 349:            48           1152  java.security.Provider$UString (java.base@11.0.8)
 350:            48           1152  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@11.0.8)
 351:            71           1136  com.sun.proxy.$Proxy8
 352:            47           1128  org.eclipse.jetty.servlet.ServletHandler$MappedServlet
 353:            28           1120  java.math.BigDecimal (java.base@11.0.8)
 354:            20           1120  javax.management.openmbean.ArrayType (java.management@11.0.8)
 355:            46           1104  org.eclipse.jetty.webapp.ClassMatcher$ClassEntry
 356:            34           1088  sun.reflect.annotation.AnnotationType (java.base@11.0.8)
 357:            15           1080  java.util.ResourceBundle$CacheKey (java.base@11.0.8)
 358:             2           1056  [Ljava.lang.Byte; (java.base@11.0.8)
 359:             2           1056  [Ljava.lang.Long; (java.base@11.0.8)
 360:             2           1056  [Ljava.lang.Short; (java.base@11.0.8)
 361:            48           1056  [Ljavax.management.MBeanConstructorInfo; (java.management@11.0.8)
 362:            33           1056  io.netty.channel.AbstractChannelHandlerContext$WriteTask
 363:             1           1040  [Lorg.apache.activemq.artemis.utils.collections.TypedProperties$ByteValue;
 364:             1           1040  [Lorg.apache.activemq.openwire.DataStreamMarshaller;
 365:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedByte;
 366:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedInteger;
 367:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedLong;
 368:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedShort;
 369:            26           1040  java.lang.invoke.DirectMethodHandle$Interface (java.base@11.0.8)
 370:            65           1040  java.security.SecureClassLoader$CodeSourceKey (java.base@11.0.8)
 371:            65           1040  java.util.HashMap$EntrySet (java.base@11.0.8)
 372:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$290/0x000000080044a440
 373:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$291/0x0000000800449840
 374:            43           1032  java.util.regex.Pattern$BmpCharProperty (java.base@11.0.8)
