 num     #instances         #bytes  class name (module)
  81:           398          15920  java.lang.invoke.DirectMethodHandle$Accessor (java.base@11.0.8)
  82:           392          15680  java.util.WeakHashMap$Entry (java.base@11.0.8)
  83:           469          15008  java.util.Hashtable$Entry (java.base@11.0.8)
  84:           149          14304  java.util.jar.JarFile$JarFileEntry (java.base@11.0.8)
  85:           288          13824  io.netty.buffer.PoolChunkList
  86:           842          13568  [Lorg.eclipse.jetty.xml.XmlParser$Attribute;
  87:           211          13504  java.util.zip.Inflater (java.base@11.0.8)
  88:           104          13312  sun.nio.fs.UnixFileAttributes (java.base@11.0.8)
  89:           531          12744  java.util.concurrent.CopyOnWriteArrayList (java.base@11.0.8)
  90:           396          12672  javax.management.MBeanAttributeInfo (java.management@11.0.8)
  91:           522          12520  [Ljava.lang.reflect.Constructor; (java.base@11.0.8)
  92:           319          12064  [Ljavax.management.MBeanParameterInfo; (java.management@11.0.8)
  93:           291          11640  java.lang.Package$VersionInfo (java.base@11.0.8)
  94:           207          11592  java.beans.MethodDescriptor (java.desktop@11.0.8)
  95:           181          11584  io.netty.buffer.UnpooledUnsafeDirectByteBuf
  96:           241          11568  java.util.WeakHashMap (java.base@11.0.8)
  97:           360          11520  io.netty.channel.kqueue.KQueueEventArray
  98:           357          11424  java.lang.Package (java.base@11.0.8)
  99:           456          10944  java.util.LinkedList$Node (java.base@11.0.8)
 100:           341          10912  jdk.internal.math.FDBigInteger (java.base@11.0.8)
 101:           336          10752  org.eclipse.jetty.webapp.MetaData$OriginInfo
 102:           260          10400  org.apache.logging.log4j.core.Logger
 103:           260          10400  org.apache.logging.log4j.core.Logger$PrivateConfig
 104:           416           9984  jdk.internal.reflect.NativeConstructorAccessorImpl (java.base@11.0.8)
 105:            26           9984  org.apache.activemq.artemis.utils.ActiveMQThreadFactory$1
 106:           616           9856  com.google.common.collect.SingletonImmutableList
 107:           385           9240  java.beans.MethodRef (java.desktop@11.0.8)
 108:           128           9216  org.apache.activemq.artemis.utils.collections.ConcurrentLongHashMap$Section
 109:           285           9120  java.lang.ref.ReferenceQueue (java.base@11.0.8)
 110:           136           8768  [Ljava.util.Hashtable$Entry; (java.base@11.0.8)
 111:           181           8688  java.nio.HeapByteBuffer (java.base@11.0.8)
 112:           180           8640  io.netty.channel.unix.IovArray
 113:           180           8640  io.netty.util.collection.IntObjectHashMap
 114:           358           8592  java.time.LocalDateTime (java.base@11.0.8)
 115:           355           8520  java.lang.module.ModuleDescriptor$Exports (java.base@11.0.8)
 116:           352           8448  io.netty.buffer.LongPriorityQueue
 117:           262           8384  java.util.LinkedList (java.base@11.0.8)
 118:             8           8320  [Lorg.apache.qpid.proton.codec.PrimitiveTypeEncoding;
 119:           260           8320  org.apache.logging.slf4j.Log4jLogger
 120:           338           8112  java.util.jar.Attributes$Name (java.base@11.0.8)
 121:           497           7952  java.util.LinkedHashMap$LinkedValues (java.base@11.0.8)
 122:            13           7824  [Lorg.eclipse.jetty.util.ArrayTrie$Node;
 123:           234           7488  java.lang.invoke.BoundMethodHandle$Species_L (java.base@11.0.8)
 124:            92           7360  java.net.URI (java.base@11.0.8)
 125:           100           7344  [Ljavax.management.MBeanAttributeInfo; (java.management@11.0.8)
 126:           154           7264  [Ljava.lang.reflect.Field; (java.base@11.0.8)
 127:           225           7200  org.apache.logging.log4j.core.config.plugins.processor.PluginEntry
 128:           128           7168  org.eclipse.jetty.io.ArrayRetainableByteBufferPool$Bucket
 129:           447           7152  jdk.internal.reflect.DelegatingConstructorAccessorImpl (java.base@11.0.8)
 130:            19           7144  java.lang.Thread (java.base@11.0.8)
 131:            40           7120  [Z (java.base@11.0.8)
 132:           177           7080  java.lang.invoke.BoundMethodHandle$Species_LL (java.base@11.0.8)
 133:           294           7056  javax.management.ImmutableDescriptor (java.management@11.0.8)
 134:           291           6984  org.eclipse.jetty.util.TreeTrie
 135:           217           6944  sun.nio.fs.UnixPath (java.base@11.0.8)
 136:           281           6744  java.util.ImmutableCollections$Set12 (java.base@11.0.8)
 137:           105           6720  java.util.jar.JarFile (java.base@11.0.8)
 138:           104           6656  java.util.zip.ZipFile$Source (java.base@11.0.8)
 139:           205           6560  io.netty.util.internal.LongAdderCounter
 140:           112           6504  [Ljava.lang.invoke.MethodHandle; (java.base@11.0.8)
 141:           116           6496  java.io.FileCleanable (java.base@11.0.8)
 142:           135           6480  java.util.Hashtable (java.base@11.0.8)
 143:            91           6440  [Ljavax.management.MBeanOperationInfo; (java.management@11.0.8)
 144:            89           6408  java.beans.PropertyDescriptor (java.desktop@11.0.8)
 145:           263           6312  java.lang.Class$AnnotationData (java.base@11.0.8)
 146:           263           6312  java.lang.Long (java.base@11.0.8)
 147:           262           6288  org.apache.logging.log4j.message.DefaultFlowMessageFactory
 148:           262           6288  org.apache.logging.log4j.spi.AbstractLogger$LocalLogBuilder
 149:           258           6192  org.apache.qpid.proton.amqp.UnsignedLong
 150:           256           6144  sun.reflect.generics.tree.SimpleClassTypeSignature (java.base@11.0.8)
 151:           250           6000  com.sun.jmx.mbeanserver.PerInterface$MethodAndSig (java.management@11.0.8)
 152:           107           5992  java.lang.Module (java.base@11.0.8)
 153:           185           5920  io.netty.util.concurrent.DefaultPromise
 154:           182           5824  java.util.concurrent.CountDownLatch$Sync (java.base@11.0.8)
 155:           118           5664  java.util.TreeMap (java.base@11.0.8)
 156:           233           5592  java.util.concurrent.atomic.AtomicLong (java.base@11.0.8)
 157:           225           5400  org.apache.logging.log4j.core.config.plugins.util.PluginType
 158:           222           5328  java.util.concurrent.ConcurrentLinkedQueue$Node (java.base@11.0.8)
 159:           111           5328  java.util.logging.LogManager$LoggerWeakRef (java.logging@11.0.8)
 160:           130           5200  org.eclipse.jetty.io.ByteBufferPool$Bucket
 161:           211           5064  java.util.zip.Inflater$InflaterZStreamRef (java.base@11.0.8)
 162:            79           5056  java.lang.invoke.BoundMethodHandle$Species_LLLLLLIIL (java.base@11.0.8)
 163:           105           5040  jdk.internal.loader.URLClassPath$JarLoader (java.base@11.0.8)
 164:           153           4896  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@11.0.8)
 165:           256           4840  [Lsun.reflect.generics.tree.TypeArgument; (java.base@11.0.8)
 166:           121           4840  java.io.FileDescriptor (java.base@11.0.8)
 167:           100           4800  javax.management.MBeanInfo (java.management@11.0.8)
 168:           294           4704  org.eclipse.jetty.util.thread.AutoLock
 169:           194           4656  java.util.concurrent.ConcurrentLinkedQueue (java.base@11.0.8)
 170:           192           4608  com.sun.org.apache.xerces.internal.util.SymbolHash$Entry (java.xml@11.0.8)
 171:           144           4608  java.io.File (java.base@11.0.8)
 172:           287           4592  java.lang.ref.ReferenceQueue$Lock (java.base@11.0.8)
 173:           114           4560  java.math.BigInteger (java.base@11.0.8)
 174:           185           4440  java.util.ArrayDeque (java.base@11.0.8)
 175:           110           4400  java.security.ProtectionDomain (java.base@11.0.8)
 176:           182           4368  java.time.LocalDate (java.base@11.0.8)
 177:           136           4352  org.eclipse.jetty.util.IncludeExcludeSet
 178:           180           4320  io.netty.channel.unix.FileDescriptor
 179:           180           4320  io.netty.util.internal.ThreadExecutorMap$1
 180:           108           4320  java.security.CodeSource (java.base@11.0.8)
 181:           178           4272  java.util.Collections$SetFromMap (java.base@11.0.8)
 182:           133           4256  java.lang.module.ModuleDescriptor$Requires (java.base@11.0.8)
 183:           266           4256  java.util.HashSet (java.base@11.0.8)
 184:           106           4240  java.lang.ref.Finalizer (java.base@11.0.8)
 185:           261           4176  org.apache.logging.log4j.message.ParameterizedMessageFactory
 186:           259           4144  java.lang.Byte (java.base@11.0.8)
 187:           259           4144  java.lang.Short (java.base@11.0.8)
 188:           258           4128  org.apache.qpid.proton.amqp.UnsignedInteger
 189:           257           4112  org.apache.qpid.proton.amqp.UnsignedShort
 190:           171           4104  java.util.ImmutableCollections$SetN (java.base@11.0.8)
 191:           128           4096  io.netty.handler.codec.CodecOutputList
 192:           256           4096  org.apache.qpid.proton.amqp.UnsignedByte
 193:           254           4064  sun.reflect.generics.tree.ClassTypeSignature (java.base@11.0.8)
 194:           168           4032  org.eclipse.jetty.util.component.ContainerLifeCycle$Bean
 195:           166           3984  jdk.internal.module.ServicesCatalog$ServiceProvider (java.base@11.0.8)
 196:           123           3936  org.apache.activemq.artemis.api.core.SimpleString
 197:            98           3920  java.io.ObjectStreamField (java.base@11.0.8)
 198:            61           3904  java.lang.module.ModuleDescriptor (java.base@11.0.8)
 199:            80           3840  org.eclipse.jetty.http.HttpHeader
 200:            24           3648  io.netty.buffer.PoolArena$DirectArena
 201:            24           3648  io.netty.buffer.PoolArena$HeapArena
 202:           166           3608  [Ljava.lang.reflect.Type; (java.base@11.0.8)
 203:            45           3600  sun.net.www.protocol.jar.URLJarFile (java.base@11.0.8)
 204:           112           3584  java.io.RandomAccessFile (java.base@11.0.8)
 205:            87           3480  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@11.0.8)
 206:           145           3480  java.util.Collections$SingletonList (java.base@11.0.8)
 207:           105           3360  java.util.zip.ZipFile$CleanableResource (java.base@11.0.8)
 208:            60           3360  jdk.internal.module.ModuleReferenceImpl (java.base@11.0.8)
 209:           164           3288  [Lcom.sun.jmx.mbeanserver.MXBeanMapping; (java.management@11.0.8)
 210:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByClass
 211:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByLocationOrModule
 212:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByModule
 213:           136           3264  org.eclipse.jetty.webapp.ClassMatcher$ByPackageOrName
 214:            81           3240  java.lang.invoke.DirectMethodHandle$Special (java.base@11.0.8)
 215:            32           3200  [Lio.netty.buffer.PoolThreadCache$MemoryRegionCache;
 216:            80           3200  com.sun.management.internal.DiagnosticCommandArgumentInfo (jdk.management@11.0.8)
 217:           200           3200  com.sun.proxy.$Proxy14
 218:            80           3200  io.netty.buffer.PoolThreadCache$MemoryRegionCache$Entry
 219:            99           3168  java.util.logging.LogManager$LogNode (java.logging@11.0.8)
 220:            36           3168  jdk.internal.reflect.DelegatingClassLoader (java.base@11.0.8)
 221:           196           3136  java.util.Collections$SingletonSet (java.base@11.0.8)
 222:            49           3136  javax.management.openmbean.OpenMBeanAttributeInfoSupport (java.management@11.0.8)
 223:            77           3080  com.sun.beans.introspect.PropertyInfo (java.desktop@11.0.8)
 224:           191           3056  java.util.LinkedHashSet (java.base@11.0.8)
 225:           190           3040  com.sun.proxy.$Proxy31
 226:           113           2992  [Ljavax.management.ObjectName$Property; (java.management@11.0.8)
 227:           182           2912  java.util.concurrent.CountDownLatch (java.base@11.0.8)
 228:           180           2880  io.netty.channel.kqueue.KQueueEventLoop$1
 229:           180           2880  io.netty.util.collection.IntObjectHashMap$1
 230:           180           2880  io.netty.util.collection.IntObjectHashMap$EntrySet
 231:           180           2880  io.netty.util.collection.IntObjectHashMap$KeySet
 232:           180           2880  java.lang.ThreadLocal (java.base@11.0.8)
 233:           178           2848  java.util.Collections$UnmodifiableSet (java.base@11.0.8)
 234:           118           2832  javax.management.ObjectName$Property (java.management@11.0.8)
 235:            32           2816  java.util.regex.Pattern (java.base@11.0.8)
 236:           175           2800  java.util.concurrent.atomic.AtomicInteger (java.base@11.0.8)
 237:           174           2784  java.util.concurrent.atomic.AtomicBoolean (java.base@11.0.8)
 238:            47           2752  [Lcom.sun.org.apache.xerces.internal.util.SymbolHash$Entry; (java.xml@11.0.8)
 239:            49           2744  java.util.logging.Logger (java.logging@11.0.8)
 240:           111           2664  java.util.ImmutableCollections$List12 (java.base@11.0.8)
 241:            83           2656  java.lang.ThreadLocal$ThreadLocalMap$Entry (java.base@11.0.8)
 242:           163           2608  com.sun.proxy.$Proxy32
 243:           104           2496  java.util.zip.ZipFile$Source$Key (java.base@11.0.8)
 244:           151           2416  java.util.ImmutableCollections$ListN (java.base@11.0.8)
 245:           151           2416  java.util.WeakHashMap$KeySet (java.base@11.0.8)
 246:            60           2400  java.io.FilePermission (java.base@11.0.8)
 247:            30           2400  java.lang.invoke.BoundMethodHandle$Species_LLLLLLLLLIILL (java.base@11.0.8)
 248:            49           2352  java.lang.invoke.BoundMethodHandle$SpeciesData (java.base@11.0.8)
 249:             2           2328  [Lorg.eclipse.jetty.http.HttpStatus$Code;
 250:            97           2328  com.sun.beans.introspect.MethodInfo (java.desktop@11.0.8)
 251:            97           2328  java.util.Collections$UnmodifiableRandomAccessList (java.base@11.0.8)
 252:            41           2296  java.security.Provider$Service (java.base@11.0.8)
 253:            41           2296  javax.management.openmbean.CompositeType (java.management@11.0.8)
 254:            95           2280  java.security.Provider$ServiceKey (java.base@11.0.8)
 255:            71           2272  com.sun.org.apache.xerces.internal.xni.QName (java.xml@11.0.8)
 256:            26           2208  [Ljava.lang.ThreadLocal$ThreadLocalMap$Entry; (java.base@11.0.8)
 257:            46           2208  io.airlift.airline.model.CommandMetadata
 258:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByLocation
 259:           136           2176  org.eclipse.jetty.webapp.ClassMatcher$ByPackage
 260:            89           2136  sun.reflect.generics.factory.CoreReflectionFactory (java.base@11.0.8)
 261:            66           2112  java.lang.invoke.LambdaForm$Kind (java.base@11.0.8)
 262:            66           2112  java.security.Permissions (java.base@11.0.8)
 263:            23           2104  [[B (java.base@11.0.8)
 264:           130           2080  java.lang.Character (java.base@11.0.8)
 265:             1           2064  [Lorg.eclipse.jetty.http.HttpGenerator$PreparedResponse;
 266:            86           2064  org.apache.qpid.proton.amqp.Symbol
 267:            16           2048  io.netty.util.internal.InternalThreadLocalMap
 268:            50           2000  java.util.logging.Logger$ConfigurationData (java.logging@11.0.8)
 269:            62           1984  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base@11.0.8)
 270:            41           1968  com.sun.management.internal.DiagnosticCommandInfo (jdk.management@11.0.8)
 271:            82           1968  jdk.internal.reflect.NativeMethodAccessorImpl (java.base@11.0.8)
 272:            49           1960  [Ljava.lang.invoke.BoundMethodHandle$SpeciesData; (java.base@11.0.8)
 273:            61           1952  org.eclipse.jetty.http.HttpStatus$Code
 274:            81           1944  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@11.0.8)
 275:            14           1896  [Ljava.lang.ClassValue$Entry; (java.base@11.0.8)
 276:            46           1840  java.security.AccessControlContext (java.base@11.0.8)
 277:            76           1824  java.util.Arrays$ArrayList (java.base@11.0.8)
 278:            57           1824  javax.management.ObjectName (java.management@11.0.8)
 279:            74           1776  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@11.0.8)
 280:            37           1776  org.eclipse.jetty.http.pathmap.ServletPathSpec
 281:           110           1760  [Ljava.security.Principal; (java.base@11.0.8)
 282:           110           1760  java.security.ProtectionDomain$Key (java.base@11.0.8)
 283:            43           1720  org.apache.activemq.artemis.utils.actors.OrderedExecutor
 284:             3           1704  org.jctools.queues.MpscUnboundedArrayQueue
 285:            53           1696  sun.nio.fs.UnixFileKey (java.base@11.0.8)
 286:            30           1680  [Lorg.apache.activemq.artemis.utils.collections.LinkedListImpl$Iterator;
 287:           104           1664  sun.nio.fs.UnixFileAttributes$UnixAsBasicFileAttributes (java.base@11.0.8)
 288:            68           1632  org.eclipse.jetty.webapp.ClassMatcher
 289:            40           1600  org.eclipse.jetty.http.HttpMethod
 290:            11           1584  [Lio.netty.buffer.LongPriorityQueue;
 291:            33           1584  java.time.temporal.ValueRange (java.base@11.0.8)
 292:            32           1536  com.sun.org.apache.xerces.internal.impl.dv.xs.DecimalDV$XDecimal (java.xml@11.0.8)
 293:            48           1536  com.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr (java.xml@11.0.8)
 294:            64           1536  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject (java.base@11.0.8)
 295:            19           1520  org.eclipse.jetty.servlet.FilterHolder
 296:            38           1520  sun.reflect.generics.repository.MethodRepository (java.base@11.0.8)
 297:            47           1504  com.sun.org.apache.xerces.internal.util.SymbolHash (java.xml@11.0.8)
 298:            47           1504  java.util.Vector (java.base@11.0.8)
 299:             4           1504  org.apache.logging.log4j.core.util.Log4jThread
 300:             2           1448  [Ljava.time.LocalDateTime; (java.base@11.0.8)
 301:            60           1440  java.lang.module.ResolvedModule (java.base@11.0.8)
 302:            45           1440  java.util.zip.ZipFile$CleanableResource$FinalizableResource (java.base@11.0.8)
 303:            60           1440  jdk.internal.module.SystemModuleFinders$2 (java.base@11.0.8)
 304:            60           1440  jdk.internal.module.SystemModuleFinders$SystemModuleReader (java.base@11.0.8)
 305:            30           1440  org.apache.activemq.artemis.utils.collections.LinkedListImpl
 306:            59           1416  java.io.FilePermissionCollection (java.base@11.0.8)
 307:            59           1416  jdk.internal.loader.BuiltinClassLoader$LoadedModule (java.base@11.0.8)
 308:            59           1416  org.eclipse.jetty.http.HttpGenerator$PreparedResponse
 309:            44           1408  org.jolokia.config.ConfigKey
 310:            58           1392  com.sun.org.apache.xerces.internal.util.SymbolTable$Entry (java.xml@11.0.8)
 311:            58           1392  io.netty.util.Recycler$DefaultHandle
 312:            87           1392  jdk.internal.reflect.DelegatingMethodAccessorImpl (java.base@11.0.8)
 313:             1           1376  [Ljdk.internal.math.FDBigInteger; (java.base@11.0.8)
 314:            57           1368  java.util.jar.Manifest (java.base@11.0.8)
 315:            13           1352  org.eclipse.jetty.servlet.ServletHolder
 316:            56           1344  java.lang.module.ModuleDescriptor$Provides (java.base@11.0.8)
 317:            42           1344  java.util.concurrent.atomic.LongAdder (java.base@11.0.8)
 318:            56           1344  javax.xml.namespace.QName (java.xml@11.0.8)
 319:             8           1336  [Ljava.beans.MethodDescriptor; (java.desktop@11.0.8)
 320:            79           1336  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@11.0.8)
 321:            41           1312  com.sun.management.internal.DiagnosticCommandImpl$Wrapper (jdk.management@11.0.8)
 322:            41           1312  sun.reflect.generics.repository.ClassRepository (java.base@11.0.8)
 323:            40           1296  [Ljava.math.BigInteger; (java.base@11.0.8)
 324:            27           1296  javax.management.openmbean.TabularType (java.management@11.0.8)
 325:            27           1296  org.apache.commons.beanutils.converters.ArrayConverter
 326:            41           1264  [Lcom.sun.org.apache.xerces.internal.impl.xs.traversers.OneAttr; (java.xml@11.0.8)
 327:            51           1224  com.sun.jmx.mbeanserver.NamedObject (java.management@11.0.8)
 328:            51           1224  sun.reflect.generics.scope.ClassScope (java.base@11.0.8)
 329:            38           1216  sun.reflect.generics.tree.MethodTypeSignature (java.base@11.0.8)
 330:            30           1200  java.time.temporal.ChronoField (java.base@11.0.8)
 331:             5           1200  org.apache.activemq.artemis.core.remoting.impl.netty.NettyAcceptor
 332:            50           1200  org.eclipse.jetty.servlet.Source
 333:            37           1184  io.netty.channel.ChannelOption
 334:            37           1184  java.lang.invoke.VarHandle$AccessDescriptor (java.base@11.0.8)
 335:            21           1176  org.apache.logging.log4j.core.util.datetime.FixedDateFormat$FixedFormat
 336:            29           1160  com.sun.jmx.mbeanserver.PerInterface (java.management@11.0.8)
 337:            29           1160  java.lang.invoke.VarHandleObjects$FieldInstanceReadWrite (java.base@11.0.8)
 338:            48           1152  java.security.Provider$UString (java.base@11.0.8)
 339:            48           1152  java.util.regex.Pattern$BmpCharPropertyGreedy (java.base@11.0.8)
 340:            13           1144  io.netty.buffer.PooledUnsafeDirectByteBuf
 341:            71           1136  com.sun.proxy.$Proxy8
 342:            47           1128  org.eclipse.jetty.servlet.ServletHandler$MappedServlet
 343:            28           1120  java.math.BigDecimal (java.base@11.0.8)
 344:            20           1120  javax.management.openmbean.ArrayType (java.management@11.0.8)
 345:            46           1104  org.eclipse.jetty.webapp.ClassMatcher$ClassEntry
 346:             8           1088  org.apache.qpid.proton.codec.EncoderImpl
 347:            34           1088  sun.reflect.annotation.AnnotationType (java.base@11.0.8)
 348:            15           1080  java.util.ResourceBundle$CacheKey (java.base@11.0.8)
 349:             2           1056  [Ljava.lang.Byte; (java.base@11.0.8)
 350:             2           1056  [Ljava.lang.Long; (java.base@11.0.8)
 351:             2           1056  [Ljava.lang.Short; (java.base@11.0.8)
 352:            48           1056  [Ljavax.management.MBeanConstructorInfo; (java.management@11.0.8)
 353:             1           1040  [Lorg.apache.activemq.openwire.DataStreamMarshaller;
 354:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedByte;
 355:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedInteger;
 356:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedLong;
 357:             1           1040  [Lorg.apache.qpid.proton.amqp.UnsignedShort;
 358:            26           1040  java.lang.invoke.DirectMethodHandle$Interface (java.base@11.0.8)
 359:            65           1040  java.security.SecureClassLoader$CodeSourceKey (java.base@11.0.8)
 360:            65           1040  java.util.HashMap$EntrySet (java.base@11.0.8)
 361:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$290/0x000000080044a440
 362:            65           1040  org.eclipse.jetty.io.AbstractByteBufferPool$$Lambda$291/0x0000000800449840
 363:            43           1032  java.util.regex.Pattern$BmpCharProperty (java.base@11.0.8)
 364:            41           1024  [Lcom.sun.management.internal.DiagnosticCommandArgumentInfo; (jdk.management@11.0.8)
 365:            32           1024  java.util.concurrent.atomic.AtomicIntegerFieldUpdater$AtomicIntegerFieldUpdaterImpl (java.base@11.0.8)
 366:            15           1016  [Ljava.beans.PropertyDescriptor; (java.desktop@11.0.8)
 367:             7           1008  [Ljava.lang.invoke.MemberName; (java.base@11.0.8)
 368:            55           1008  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@11.0.8)
 369:             3           1008  org.apache.activemq.artemis.core.server.impl.QueueImpl
 370:            34           1000  [Ljava.security.ProtectionDomain; (java.base@11.0.8)
 371:            31            992  java.lang.invoke.VarHandle$AccessMode (java.base@11.0.8)
 372:            62            992  java.util.HashMap$KeySet (java.base@11.0.8)
